Writer,Title,Song
Gazi Mazharul Anowar,তুমি কখন এসে দাঁড়িয়ে আছো আমার অজান্তে,"তুমি কখন এসে দাঁড়িয়ে আছো আমার অজান্তে

আমার গানের প্রান্তে, তুমি দাঁড়িয়ে আছো গো।।

তুমি প্রথম বুঝিয়ে দিলে একা থাকা ওগো কারে বলে

জীবনে তোমার কত প্রয়োজন সে কথাটি যদি জানতে

আমার গানের প্রান্তে, তুমি দাঁড়িয়ে আছো গো।।

ভাঙ্গলে যখন নীরবতা রমনীও হলো যত ব্যাথা। (আহা)

ভাললাগা এই ক্ষণটুকু আরো আগে যদি আনতে

আমার গানের প্রান্তে, তুমি দাঁড়িয়ে আছো গো।।"
Gazi Mazharul Anowar,গীতিময় এইদিন সেইদিন চিরদিন রবে কি,"গীতিময় এইদিন সেইদিন চিরদিন রবে কি

আবেশে দুটি পাখি যে কথা বলে ডাকি

সে কথা মনে হবে কি।।

ভুল করে প্রজাপতি এসে

ফুল ভেবে যদি কাছে বসে।

মধু দিতে তারে আরো কাছে।

নীরবে ডেকে রবে কি।।

ভিজে শাড়ি তনুলতা ভিড়ে

ঢেউ দিয়ে যায় সরসীরে।

থর থর দুটি রাঙ্গা অধর

নেশাতে ভরে দেবে কি।।"
Gazi Mazharul Anowar,ঐ দূর দূর-দূরান্তে,"ঐ দূর দূর-দূরান্তে,

দিন-দিনান্তে, নীল-নীলান্তে,

কিছু জানতে না জানতে

শান্ত শান্ত মন অশান্ত হয়ে যায়।

সেই মন মন-মনান্তে,

বন-বনান্তে, যুগ-যুগান্তে,

কিছু শুনতে না শুনতে

পান্ত পান্ত স্বাদ অপান্ত হতে চায়।।

দু’চোখে দিল শুধু যন্ত্রণা

কেন যে করে তবু মন্ত্রনা

যাবে সে যাবে চলে

দু’পায়ে সবই দোলে

পিছু কি দেবে না সান্ত্বনা।

থেকে থেকে দেখে দেখে

ফেলে ফেলে রেখে রেখে

মায়ামৃগ পিছু ডেকে যায়,

ডেকে যায়, ডেকে যায়।।

আমারে করে গেল বঞ্চনা

শ্রবণে দিল কত গঞ্জনা

সে গেল হেসে হেসে

আমি যে ভাবি বসে

আর তো দেবে না লাঞ্ছনা।

পলে পলে দিনে দিনে

ক্ষণে ক্ষণে তিলে তিলে

সারাবেলা তারে দিন যায়,

দিন যায়, দিন যায়।।"
Gazi Mazharul Anowar,বাবা,"আমার বাবার কথা বড়ই মনে পড়ে

ছবির দিকে তাকিয়ে এখন দুচোখ জলে ভরে।।

আদর করে দুহাত ধরে মেলায় আমায় নিত

এক পয়সার পাতার বাঁশি বাবা কিনে দিত

কিনত নাটাই কিনত ঘুড়ি

বোনের জন্য আলতা চুড়ি

মায়ের জন্য ডুরে শাড়ি-কিনে ফিরতো ঘরে।।

মাঝে মাঝে বকতো বাবা পড়া ফাকি দিলে

ধারাপাতের নামতাগুলো খেতে হতো গিলে

সাংগ হত দিনের খেলা, উঠত তারা সন্ধা বেলা

বাবা এদের নাম শেখাতো-কতই যতন করে।।

এখন আমি নিজেই বাবা পাক ধরেছে চুলে

পেছন দিকে তাকিয়ে ভাবি স্মৃতির দোয়ার খোলে

আজও আমায় বাবাই ডাকে প্রতি কাজে জড়িয়ে থাকে

ওপাড় হতে বলছে যেন ভাল থাকিস ওরে।।"
Gazi Mazharul Anowar,মন চায় প্রতিদিন তুমি আমি একদিন,"মন চায় প্রতিদিন তুমি আমি একদিন

হাত রেখে দুটি হাতে দূর কোথাও উধাও হতে

যেথায় পৃথিবী রঙ্গিন।।

এত কাছাকাছি তবু মনে হয়

এ তো কিছু নয়

তোমারে পেয়েছি ***

এ হৃদয় সে ও কিছু নয়

আরো তোমারে নিবির করে

এ অন্তরে পাব ভেবে হই উদাসি।।

ধরা তো দিয়েছি এ পরাজয়

লাগে মধুময়

মরমে মরেছি একই অসময়

কি জানি কী হয়

এই আমাকে একলা রেখে

এক পলকে করো না কো সঙ্গীবিহীন"
Gazi Mazharul Anowar,যদি আমাকে জানতে সাধ হয়,"যদি আমাকে জানতে সাধ হয়

বাংলার মুখ তুমি দেখে নিও

যদি আমাকে বুঝতে মন চায়

এ মাটির শ্যামলিমায় এসো প্রিয়।।

এখানে বৃষ্টি ঝরে রিমঝিম শ্রাবণের সেতারে

কুমারী নদীর বুক কেঁপে ওঠে প্রণয়ের জোয়ারে।

যদি কখনও দেখতে সাধ হয়।

আমার মনের চঞ্চলতা

তবে বরষার কোন নদী দেখে নিও।।

শাপলা ফোঁটে যখন ঝিলের জলে

পাখিরা কুজন করে বনতলে।

মনে করো সে আমার হাসি সে আমার গান

এখানে ঝর্না যেন যেতে চায় সুদূরে হারিয়ে

পাহাড়ি সবুজ মায়া ডাক দেয় দু’টি হাত বাড়িয়ে।

যদি কখনও পড়তে সাধ হয়।

আমার হারাবার ঠিকানা

তবে নিজের হৃদয় তুমি দেখে নিও।।"
Gazi Mazharul Anowar,প্রেম যেন মোর গোধুলি বেলার পান্থ পাখির কাকলি,"প্রেম যেন মোর গোধুলি বেলার পান্থ পাখির কাকলি।

কি যেন বলিতে চাই কিছু তার বলে যাই।

কিছু কথা চাই তবু না বলি, প্রেম

হৃদয় দিয়ে তুমি বুঝে নিও।

না বলা কথার মানে খুজে নিও।

সুরের সোহাগে হয়ে চঞ্চল।

কেন যে মুখর হয় গানের কলি।।

যে চোখে নিবিড় হয়ে স্বপ্ন ছিল

সেখানে হঠাৎ কেন লজ্জা এলো।

বন্ধু আমার ওগো মনময়।

দাও না লাজের এই বাধন খুলি।।"
Gazi Mazharul Anowar,গানেরই খাতায় স্বরলিপি,"গানেরই খাতায় স্বরলিপি লিখে বল কি হবে

জীবন খাতার ছিন্ন পাতায়

শুধু বেহিসাবে পরে রবে।।

মন নিয়ে লুকোচুরি খেলে

কোনদিন যাবে পথে ফেলে।।

ফুরাবে আমার এ গান যবে

আমায় কি গো ডেকে নিবে

জানি নেবে না, নেবে না, নেবে না।

যে কুড়ায় কাঁচের গুড়ো

পথের ধারে ঘিরে ফেলে

আচঁলে চন্দ্র ঢেকে

সে হয় খুশি পিদিম জ্বেলে।

গান শুনে ভাল লাগে যারে

এত দেখে চিনো নিকো তারে।।

ঠিকানা তোমার বল কবে

সুরের রেখায় একে দেবে

জানি দেবে না, দেবে না, দেবে না।"
Gazi Mazharul Anowar,ইশারায় শীষ দিয়ে আমাকে ডেকো না,"ইশারায় শিষ দিয়ে আমাকে ডেকো না

কামনার চোখ দিয়ে আমাকে দেখো না

লাজে মরি, মরি, মরি গো।।

ষোলটি বছর পার হয়েছে বুঝিনি কখনো আগে

জীবনে প্রথম ফাগুন এলে মনেতে আগুন লাগে

সে আগুন তুমি লাগালে কখন এখন আমি কী করি

লাজে মরি, মরি, মরি গো।।

না পারি রইতে না পারি সইতে

পাগল করে যে দিলে

নেভে না জলে এ কোন জ্বালা

অঙ্গে জড়িয়ে নিলে

সে জ্বালা আমি তাকে প্রেমের সাগরে

দুজনেই ডুবে মরি

লাজে মরি, মরি, মরি গো।।"
Gazi Mazharul Anowar,আলো তুমি নিভে যাও,"আলো তুমি নিভে যাও

রাত আধার হয়ে, যাও

প্রিয়ের কপোল চুমে বলবো কথা

একটু সময় মোরে দাও।।

প্রেমেরই কাজলে লিখা না বলা কাহিনী নয়নে

তুমি যে অলক্ষ্যে বেধেছ আমারে অচেনা স্বপনে

সে স্বপন ভেঙ্গে যেন যায় না কো আর

চিরদিন হয়ে থেকো তুমি যে আমার

বন্ধু তুমি ঘুম যাও, যাও

হাজার বছর ঘুম যাও

তোমার কপোল চুমে বলবো কথা

একটু সময় মোরে দাও

বন্ধু তুমি ঘুম যাও, যাও

হাজার বছর ঘুম যাও

তোমাকে দিব না হারাতে

আচলে জড়িয়ে নিবো যে

মরণের সীমানা পেড়িয়ে জীবনের কোলেতে যাবো যে

সে কূলে দুজনার হবে ছোট ঘর

মধুময় গানে গানে কাঁটবে প্রহর

প্রেমের ছায়ায় ডেকে নাও

আরো আপন করে নাও

তোমার কপোল চুমে বলবো কথা

সেই সে জীবন মোরে দাও।।"
Gazi Mazharul Anowar,চোখে যদি চোখ পড়ে যায়,"চোখে যদি চোখ পড়ে যায়

লজ্জা কেন পাই বল, বাবু

তোমাকে আমি কিছু বলতে চাই

বলবো কেমন করে ভাবছি তাই

ও ও ও …..

কেউ মোর স্বপনে যে এলো

চুরি করে মন কেড়ে নিলো

এই থেকে কী যেন কী হলো

সব যেন লাগে এলোমেলো

একি প্রেম, বলো না, লা লা..উম উ…..

আমি তো বুঝি না রে।।

তোমাকে আমি কিছু বলতে চাই

বলবো কেমন করে ভাবছি তাই।।

মন চায় তারে ধরে রাখি

সারাক্ষণ চেয়ে চেয়ে থাকি

হোয়ো……

যত বার ইশারায় ডাকি

মরিচিকা হয়ে দেয় ফাকি

ও বাবু, বলো না তুরু তুরু লা লা

কী করে পাবো তারে।।"
Gazi Mazharul Anowar,প্রেমের আগুনে জ্বলে গেলাম সজনী গো,"প্রেমের আগুনে, প্রেমের আগুনে, প্রেমের আগুনে

জ্বলে গেলাম সজনী গো

সে আগুন চোখে দেখলাম না

পীড়িতি, পীড়িতি পীড়িতি

রীতিনীতি শেখাও সজনী গো

পীড়িতি আজো শিখলাম না

নিম তিতা নিশিন্দা তিতা

আরো তিতা পানের খর

সেই না তিতা লাগে গো মিঠা

নারী যদি পায় প্রানের নাগর

আম মিঠা জাম মিঠা

আরো মিঠা ফুলের মৌ

সেই না মিঠা লাগে গো তিতা

না থাকলে কাছে সুন্দরী বউ

সেই তিতা মিঠার স্বাদ

দেব সজনী গো

পীড়িতি করো সাধনা, সজনী গো।।

বক সাদা পালক সাদা

আরো সাদা কাশের ফুল

সেই না সাদা লাগে গো কালো

পুরুষ না বুঝলে নারীর মন

মেঘ কালো ভ্রমরা কালো

আরো কালো মাথার চুল

সেই না কালো লাগে গো ভাল

নারীর অঙ্গে ফুটলে ফুল

সেই ফুলের মধু

অঙ্গে শুকাই সজনী গো

বয়সের ভার মানে না, সজনী গো

আমাকে করলে দিওয়ানা।।"
Gazi Mazharul Anowar,প্রেমের ঐ মেলাতে লুকোচুরির খেলাতে,"প্রেমের ঐ মেলাতে লুকোচুরির খেলাতে।

জেনে শোনে পিছু নিলাম।

দেবে দাও পাঠিয়ে জেলেতে।।

হে… য়ে… হে… য়ে….

দূর আকাশে যদি যাও পালিয়ে মেয়ে

দূর আকাশে যদি যাও পালিয়ে তুমি

যেমনে পারি খুজে আনবো তোমায় আমি

দিনের আলোতে দেখা না দাও যদি কভু

স্বপনে সারা রাতি জ্বালাবো তোমায় তবু

জেনে শোনে পিছু নিলাম।

ভেবে দাও পাঠিয়ে জেলেতে।।

হে… য়ে… হে… য়ে….

ও গরবিনী এই কথা শোনে রাখ

যাব আমি সেখানে তুমি যেখানে লুকিয়ে থাক

দেখে নিও তুমি বর সেজে আমি আসবো

বধু করে একদিন তোমায় ঘরে নিয়ে যাব

জেনে শোনে পিছু নিলাম।

ভেবে দাও পাঠিয়ে জেলেতে।।"
Gazi Mazharul Anowar,নীল আকাশের নিচে আমি,"নীল আকাশের নিচে আমি

রাস্তা চলেছি একা।

এই সবুজের শ্যামল মায়ায়

দৃষ্টি পড়েছে ঢাকা।।

শনশন বাতাসের গুঞ্জণ

হলো চঞ্চল করে এই মন।

আহা…ও ও হো…আহা হা হা ও হো…

ডাক দিয়ে যায় কার দুটি চোখ

স্বপ্ন কাজল মাখা।।

ঝুরুঝুরু বকুলের গন্ধে

এই মৌমাছি দোলে একি ছন্দে।

আহা…ও হো হো…আহা হা হা ও হো…

বউ কথা কও ডাকে কেন।

বউ কি দেবে দেখা।।"
