Writer,Title,Song
Solil Chowdhury,বুলবুল পাখি ময়না টিয়ে,"বুলবুল পাখি ময়না টিয়ে

আয় না যা না গান শুনিয়ে।

দূর দূর বনের গান।

নীল নীল নদীর গান।

দুধভাত দেব সন্দেশ মাখিয়ে।।

ঝিলমিল ঝিলমিল ঝর্ণা যেথায়

কুলকুল কুলকুল রোজ বয়ে যায়

ব্যাঙ্গমা ব্যাঙ্গমী গল্প শোনায়

রাজার কুমার পক্ষীরাজ চড়ে যায়।

ভোরবেলা পাখনা মেলে দিয়ে তোরা-

এলি কি বল না সেই দেশ বেরিয়ে?।।

কোন গাছে কোথায় বাসা তোদের?

ছোট্ট কি বাচ্চা আছে তোদের?

দিবি কি আমায় দুটো তাদের?

আদর করে আমি পুষব তাদের

সোনার খাঁচায় রেখে ফল দেব খেতে

রাতে কৃষ্ণনাম দেব শুনিয়ে।।"
Solil Chowdhury,ঝুনঝুন ময়না নাচো না,"ঝুন ঝুন ময়না নাচো না তাথৈ তাথৈ নাচো না

বুলবুল পাখি গাও না গুনগুন গুনগুন খাও না

দখিনা গো বহো না শনশন শনশন বহো না

মোর পিয়া ঘরে আজ এসেছে

ও মেঘ বাদল সজল কেন আজ এমনদিন

ও সূরজ ঝলমল করো এখন আজ এমন দিন

ও ঝরনা বহো না ঝিরঝির বহো না রিমঝিম

ও বহো না রিমঝিম

ও ভুলেছি গতদিনের সকল মনো ব্যথা

ও পাগল মন শুনিতে চাহে না কোনও কথা

প্রাণে দিনু কথা আজ ছড়াব যথাতথাও ছড়াব যথাতথা"
Solil Chowdhury,আমি ঝড়ের কাছে রেখে গেলাম আমার ঠিকানা,"আমি ঝড়ের কাছে রেখে গেলাম আমার ঠিকানা।

আমি কাঁদলাম বহু হাসলাম এই জীবন জোয়ারে ভাসলাম

আমি বন্যার কাছে ঘূণীর কাছে রাখলাম নিশানা।।

কখন জানিনা সে তুমি আমার জীবনে এসে

যেন স্বঘন শ্রাবনে প্লাবনে দুকূলে ভেসে

শুধু হেসে ভালোবেসে

যতো যতো নেশা যেন স্বপ্ন হলো সকলি নিমেষে ভগ্ন

আমি দূর্বার স্রোতে ভাসলাম তরী অজানা নিশানা।।

ওগো ঝড়া পাতা যদি আবার কখনো ডাকো

সেই শ্যামল হারানো স্বপ্ন মনেতে রাখো

যদি ডাকো যদি ডাকো।।

আমি আবার কাঁদবো হাসবো এই জীবন জোয়ারে ভাসবো

আমি বজ্রের কাছে মৃত্যুর মাঝে রেখে যাবো নিশানা।।"
Solil Chowdhury,পথ হারাবো বলেই এবার পথে নেমেছি,"পথ হারাবো বলেই এবার পথে নেমেছি

সোজা পথের ধাঁধায় আমি অনেক ধেঁধেছি।

নিষেধের পাহারাতে ছিলেম রেখে ঢেকে

সে কখন গেছে ফিরে আমায় ডেকে ডেকে।

নয়ন মেলে পাবার আশায় অনেক কেঁদেছি

এই নয়নে পাবো বলেই নয়ন মুদেছি।

চেনা শোনা জানার মাঝে কিছুই চিনি নি যে

অচেনায় হারায়ে তাই আবার খুঁজি নিজে

সে যে গান শুনিয়েছিল হয়নি সেদিন শোনা

সে গানের পরশ লেগে হৃদয় হল সোনা।

রাগের ঘাটে ঘাটে তারে মিছেই সেধেছি

সুর হারাবো বলেই সেতার সুরে বেঁধেছি।"
Solil Chowdhury,ও মোর ময়না গো,"ও মোর ময়না গো / ও মোর ময়না গো

কার কারণে তুমি একলা ?

কার বিহনে বিহনে দিবা নিশি যে উতলা ?

সে তো আসবে না সে তো ফিরবে না ফিরবে না

ও মোর ময়না গো

দূর দূর দূর দুর্ পানে আনমনে চাহিয়া

কি বিরাগের রাগিনী যাও গাহিয়া

দূর দূর দূর দুর্ পানে আনমনে চাহিয়া

কি বিরাগের রাগিনী যাও গাহিয়া

সবুজে সবুজে ভরা বনানী / ফুরাবে ফাগুন বুঝি জানোনি ?

সবুজে সবুজে ভরা বনানী / ফুরাবে ফাগুন বুঝি জানোনি ?

হায়রে হায়রে বুঝি তা জানোনি

ময়না গো

ও মোর ময়না গো

কার কারণে তুমি একলা ?

কার বিহনে বিহনে দিবা নিশি যে উতলা ?

সে তো আসবে না সে তো ফিরবে না ফিরবে না

ও মোর ময়না গো

ঝর ঝর ঝর দু নয়ন ঝরঝর ঝরায়ে

কেন থাকো, বিষাদে মন ভরায়ে ?

ঝর ঝর ঝর দু নয়ন ঝরঝর ঝরায়ে

কেন থাকো, বিষাদে মন ভরায়ে ?

যা কিছু হারায়ে গেল যাকনা

নীল আকাশে মেলো পাখনা

যা কিছু হারায়ে গেল যাকনা

নীল আকাশে মেলো পাখনা

দাওরে দাওরে মেলে পাখনা

ময়না গো

ও মোর ময়না গো

কার কারণে তুমি একলা ?

কার বিহনে বিহনে দিবা নিশি যে উতলা ?

সে তো আসবে না সে তো ফিরবে না ফিরবে না

ও মোর ময়না গো"
Solil Chowdhury,যদি জানতে গো তুমি জানতে,"যদি জানতে গো তুমি জানতে

কেন এই মন আমার ছন্দবিহীন ছন্দে গেয়ে যায়

হারালো সুর সে যে তোমার চোখে চেয়ে কখন মনের অজান্তে

পান্থ আমি তোমার পথে যেতে পথ ভোলা দুস্তর প্রান্তে।

তুমি জান কি আমি এলাম জীবন দিগন্তে?

সান্ত্বনা মোর এই শুধু আমি পাড়ি দিয়েছি বসন্তে

ঝরা ফুলে ফুলে গেছে ছেয়ে এই জীবন বনান্তে।

আর ডেকোনা মোরে ডেকোনা সকরুণ সুরেতে ডেকোনা

যা কিছু মোর গান ছিল সুরে সুরে মনেতে রেখোনা

ফিরে যাব না যাব না আমি আর প্রেমেরি একান্তে।।"
Solil Chowdhury,চৈতালি দিনে বৈশাখী দিনে,"চৈতালি দিনে বৈশাখী দিনে

মোর প্রাণসখা তুমি চলে যেয়ো না।

পাতা ঝরা সুরভিত ঝরঝর এমনি দিন,

কাছে থেকে হাতছানি দিয়ে ডাকা এমনি দিন,

চুপি চুপি কানে কানে কথা বলা দিন।

মৌমাছি যায় ঘিরে গুনগুনিয়ে

বউ-কথা পাখি যায় গান শুনিয়ে।

আঁধার আকাশ ঝলমল করে নাক সৌদামিনী,

তারায় তারায় চেয়ে থাকা ভুলে গেছে এ দামিনী,

পথ চেয়ে কেটে গেল কত রজনী।"
Solil Chowdhury,দূরে-প্রান্তরে কে গান ধরে,"দূরে-প্রান্তরে, কে গান ধরে

কার বাঁশি?

আর যেন সহেনা, ঘরেতে মন রহেনা

সন্ন্যাসে যায় ভাসি।

যেন চিনি তারে

বুঝি আমারই নিঃশ্বাসে দেহ বাঁশি

বেজে বেজে ওঠে

ফুল ফোটে, ফোটে

সাগরের পানে নদী ছোটে

আর শুনি কানে কানে তার ভালবাসি।

আর যাবনা গো

আমি সরল বিশ্বাসে যুগে যুগে

মরি রাধা হয়ে

দুখ সয়ে, সয়ে

নীল যমুনা যাক্‌ যাক্‌না বয়ে

আর শোনব না যতই না ডাকুক তার পোড়া বাঁশি।"
Solil Chowdhury,ধিন তাক কুড় ধিন তাক,"ধিন তাক কুড় ধিন তাক

যায় যাক্‌ দিন যাক্‌ রে কেঁদে

ও মন ভোলে যা ভোলে যা তারে

কি পেয়েছ বা পাওনি তারে

শুধু ছন্দে-আনন্দে মন ভরে দে রে।।

এমন ঢেঙ কুড়া কুড় কুড় বাজে বাদ্যি ঢাকে

সে যে তোমায় ডাকে, সে যে আমায় ডাকে

পুরানো দিনের কথা কে মনে রাখে?

সাধের মন তরণী এ ঢেউয়ে দে ছেড়ে দে রে ।।

বকুল শিউলি পেতেছে ফুলের শয্যা বাহার

নববধূর সাজে সেজেছে রাত আবার

এখন তুমি আমি সবাই রাজার কুমার

বরণ করে তারে ঘরে নে তোলে নে রে।।"
Solil Chowdhury,ঐ পথ দূরে দূরে স্বপ্ন মাঝারি নেশা,"ঐ পথ দূরে দূরে স্বপ্ন মাঝারি নেশা

কোথায় গিয়ে বুঝিব পাবো তোমারই দিশা

যেথা ধরার ডাকে আকাশ বাহু মেলে

অস্তাচলের রবি রঙ্গে রঙ্গে হোলি খেলে

যেথা মগন সবি কি যে মাতাল নেশা

ঐ পথ দূরে দূরে…

জানি স্বপন ভাঙ্গে তবুও তোমারই আমি

স্বপনে লুকায়ে রাখি জাগি অকাটে যামী

জানি ফুরাবে খেলা হবে শেষ কাঁদা হাসা

ঐ পথ দূরে দূরে…"
