Writer,Title,Song
Kabir Bokul,প্রেমেই মুক্তি,"প্রেমেই মুক্তি বন্ধু ওরে

প্রেমেই বাড়িঘর

প্রেমের মাঝেই বন্দি জগত

বান্দা ও ঈশ্বর

প্রেমিক পুরুষ হয়রে ভালো

হয়না স্বার্থপর (২)

প্রেমের টানে নৌকা চলে

নদীর কূলে কূলে

প্রেমের টানে প্রজাপতি

উড়ছে ফুলে ফুলে (২)

প্রেমেই জীবন প্রেমেই মরণ

নাই কিছু তারপর

প্রেমের মাঝেই বন্দি জগত

বান্দা ও ঈশ্বর

প্রেমিক পুরুষ হয়রে ভালো

হয়না স্বার্থপর (২)

নদীর কুলে জোয়ার আসে

চাদের আকর্ষণে

কোন কারণে হয়রে এমন

জানে সর্বজনে (২)

প্রেমের জন্য এই দুনিয়া

নারী এবং নর

প্রেমের মাঝেই বন্দি জগত

বান্দা ও ঈশ্বর

প্রেমিক পুরুষ হয়রে ভালো

হয়না স্বার্থপর (২)"
Kabir Bokul,ভগবান বড় ভালো,"ভগবান কতো ভালো

ভগবান কতো ভালো

অপরের চোখ অন্ধ করেও আমাকে দিলেন আলো,

ভগবান কতো মিষ্টি

ভগবান কতো মিষ্টি

অন্য খামারে আগুন জ্বেলেও আমাকে দিলেন বৃষ্টি।

ভগবান কতো ফর্সা

কালো মানুষকে মাড়বেন বলে সাদাকে দিলেন বর্শা,

ভগবান কতো কালো

ভগবান কতো কালো

কালো মানুষের ছুরিটা কালোরি তলপেটে চমকাল।

ভগবান কতো লক্ষ্মী

ভগবান কতো লক্ষ্মী

মরছে মানুষ এ খবর টের পেলনা তো কাক পক্ষী,

ভগবান কতো সুন্দর

ভগবান কতো সুন্দর

জঙ্গি বিমান ধ্বংস করল শান্ত বিমান বন্দর।

ভগবান আশাবাদী

লাশ কাটা ঘরে তানপুরা নিয়ে অতএব গলা সাধি।

স র গ ম প"
Kabir Bokul,বাঁশরিয়া বাজাও বাঁশি দেখিনা তোমায়,"বাঁশরিয়া বাজাও বাঁশি দেখিনা তোমায়

গেঁয়ো সুর ভেসে বেড়ায় শহুরে হাওয়ায়।

এ শহরে এসছো তুমি কবে কোন রাজ্য থেকে।

তোমাদের দেশে বুঝি সব মানুষই বাঁশি শেখে

আমাদের স্কুল-কলেজে শেখে লোকে লেখা-পড়া।

প্রাণে গান নাই মিছে তাই – রবিঠাকুর মুর্তি গড়া

তোমার ঐ দেহাতী গান দোলে যখন বাঁশির মুখে

আমাদের নকল-ভন্ড কৃষ্টি চালায় করাত বুকে

বুকে আর গলায় আমার শহর কলকাতায়

গেঁয়ো সুর ভেসে বেড়ায় শহুরে হাওয়ায়।

ঠেলা ভ্যান চালাও তুমি কিংবা ভাড়া গাড়ির ক্লিনার

ক’বছরে একবার যাও তোমার দেশের নদীর কিনার

আগে পেলে বাঁশি বাজাও ফেলে আসা ঘরের ডাকে

হেসে গিয়া এমন সুরে হয়ত ডাকো কোলকাতাকে

ফিরে এসে উদাম খাটো গায় গতরে ব্যস্ত হাতে

মজুরিতে ভাগ বসাচ্ছে কারা তোমার কোলকাতাতে

তাদেরই গাইয়ে আমি সাজানো জলসায়

গেঁয়ো সুর ভেসে বেড়ায় শহুরে হাওয়ায়।।"
Kabir Bokul,তাকে ভাবলেই কাহিনীরা ভীড় করে,"শাওন মেঘে কি কথার বৃষ্টি ঝরে

তাঁকে ভাবলেই কাহিনীরা ভীড় করে

কাহিনীর পর কাহিনীর সে কি জেদ

দেখিয়ে দিলেন হুমায়ূন আহমেদ।

ছোট থেকে বড় পাঠকের সংখ্যা কত?

চরিত্রগুলো তাঁর পাঠকের মতো

ধরা ছোঁওয়া যায়, চেনা যায় আয়নায়

আরও বলো আরও গল্পের বায়নায়।

চলেছে বাক্য তাঁরই কলম ধরে

সহজ কথার গল্প সঙ্গে করে

সঙ্গী হয়েছি গল্পের সড়কেই

স্বর্গ ছুঁয়েছি নন্দিত নরকেই।

এ দুনিয়া ছেড়ে অন্য কোথায় যাওয়া

সেখানে নতুন কোনো গল্প খুঁজে পাওয়া

কারুর কারুর পরে না পূর্ণছেদ

আবার লিখুন হুমায়ূন আহমেদ।

শাওন মেঘে কি কথার বৃষ্টি ঝরে

তাকে ভাবলেই কাহিনীরা ভীড় করে।"
Kabir Bokul,তুমি আছো বলে তারা নেভে জ্বলে,"‘তুমি আছো বলে,

তারা নেভে জ্বলে(২)

সাগরেতে নদী খোঁজে মোহনা

তুমি আছো বলে বাঁচি,

পৃথিবীতে আমি আছি,

তুমি অন্য কারো হতে পারো না

আমি নিঃস্ব হয়ে যাবো জানো না

যখন তোমাকে পাবো না’(২)

চোখে চোখ পড়লেই চোখ সরেনা

এত দেখি তবু মন ভরেনা(২)

মায়া মায়া তোমার হাসি

কথা যেন মধুর বাঁশি

আমি পাইনা খুঁজে তোমার তুলনা

আমি নিঃস্ব হয়ে যাবো জানো না

যখন তোমাকে পাবো না’(২)

ভালোবাসা ছাড়া বল কে বাঁচে

থাক তুমি থাক প্রাণের কাছে(২)

তুমি আমার ভালোবাসা

তুমি আমার আলো আশা

তুমি আমার সে কথাটি মানোনা

যখন তোমাকে পাবোনা

‘তুমি আছো বলে,

তারা নেভে জ্বলে(২)

সাগরেতে নদী খোঁজে মোহনা

তুমি আছো বলে বাঁচি,

পৃথিবীতে আমি আছি,

তুমি অন্য কারো হতে পারো না

আমি নিঃস্ব হয়ে যাবো জানো না

যখন তোমাকে পাবো না’(২)"
Kabir Bokul,মুঠো মুঠো স্বপ্ন,"মুঠো মুঠো স্বপ্ন তোমার চোঁখে দেখে দেখে

লুকোচুরি লগ্ল তোমার ছবি এঁকে এঁকে

কিছু গল্প-গল্প ছলে এসে

আরও অল্প অল্প ভালোবেসে

কবে কল্পনাতে তোমায় পেয়েছি।।"
Kabir Bokul,ও গানওয়ালা আরেকটা গান গাও,"ও গানওয়ালা আরেকটা গান গাও

আমার আর কোথাও যাবার নেই

কিচ্ছু করার নেই।

ছেলেবেলার সেই বেহালা বাজানো লোকটা

চলে গেছে বেহালা নিয়ে

চলে গেছে গান শুনিয়ে।

এই পালটানো সময়

সে ফিরবে কি ফিরবে না জানা নেই

ও গানওয়ালা আরেকটা গান গাও

আমার আর কোথাও যাবার নেই

কিচ্ছু করার নেই।

কৈশরে শেষ হওয়া

রঙচঙে স্বপ্নের দিন

চলে গেছে রঙ হারিয়ে

চলে গেছে মুখ ফিরিয়ে।

এই ফাটকাবাজির দেশে

স্বপ্নের পাখিগুলো বেঁচে নেই

ও গানওয়ালা আরেকটা গান গাও

আমার আর কোথাও যাবার নেই

কিচ্ছু করার নেই।"
Kabir Bokul,ও প্রিয় আমি তোমার হতে চাই,"চোখে রাখ চোখ, কিছু কথা হোক।

বলবে শোনবো আমি

হাতে রেখে হাত, সারা দিন রাত

স্বপ্ন পথে নামি

সুখেরই এ লগনে, তুমি আমি দুজনে।

প্রেমেরই পৃথিবী সাজাই

ও প্রিয় আমি তোমার হতে চাই

আজ এই মন শুধু তোমাকে

আরও আরও কাছে পেতে চায়।

দুজনে এই তো, কোন বাধা নেই তো

এসো তবে গল্পে হারাই

ও প্রিয় আমি তোমার হতে চাই"
Kabir Bokul,কালো মাইয়া,"কালো মাইয়া কালো বইলা

কইরো না যে হেলা

ওরে সাদা মুখে নাইরে যাহা

কাল দেহে আছে তাহা

ও কি হায় হায়

কালো মাইয়ার দুঃখ

কেউ বুঝতে না চায়

লিলি শেফালী আর বকুল

সুন্দর যে লাল গোলাপ ফুল

কত ফুল যে আছে দুনিয়ায়

ওরে সবচাইতে দামী ফুল যে

কালো গোলাপ দুনিয়ায়

ও কি হায় হায়

কালো মাইয়ার দুঃখ

কেউ বুঝতে না চায়

সুন্দর মুখের মিষ্টি কথা

শুনে সবাই বিভোর হয়

যায় না বোঝা মনটা কেমন হয়

ওরে কি আছে লুকাইয়া

সাদা অন্তরের ও ভিতরে

ও কি হায় হায়

কালো মাইয়ার দুঃখ

কেউ বুঝতে না চায়

মধুরকন্ঠী কোকিল কালো

পাখির রাজা ফিঙ্গে কালো

সবাই ভালোবাসে কালো চুল

ওরে সব রং মিশে হয়

যেই রং সেইটা কালো রে

ও কি হায় হায়

কালো মাইয়ার দুঃখ

কেউ বুঝতে না চায়"
Kabir Bokul,ব্যস্ততা,"ব্যস্ততা আমাকে দেয় না অবসর

তাই বলে ভেবো না আমায় স্বার্থপর

যেখানে যাই তুমি আছ মনের ভিতর

তোমার মনের কথা বুঝতে আমি

পারি নি হয়ত ভাবছো তুমি

ভালবাসার কথা বলি নি আজ

যেখানে যাই তুমি আছ মনের ভিতর

সুখের তুলি দিয়ে স্বপ্ন এঁকে

আমার চোখের নীলে দিয়েছি রেখে

আমার ভালবাসা নয়তো পাথর

যেখানে যাই তুমি আছ মনের ভিতর"
Kabir Bokul,কৃষ্ণচুড়া লাল হয়েছে ফুলে ফুলে,"কৃষ্ণ চুড়া লাল হয়েছে ফুলে ফুলে

তুমি আসবে বলে।।

রঙ্গধনুটা মেঘ ছুয়েছে আকাশ নীলে

তুমি আসবে বলে

রূপালী ঢেউ খেলে নদীর জলে

পায়ে পায়ের কাছে

তুমি আসবে বলে।।

বলেছিলে আসবে তুমি সেদিন

এই পৃথিবীটা হবে যখনি রঙ্গীন।।

ফুলে ঝরে পথটাতো হারালো অতলে

রাত জাগা চোখ দুটো সাজি কাজলে

পায়ে পায়ের কাছে

তুমি আসবে বলে।।

আসলে না কেন কি সেই কারণ

মন তোমাকে মনে করেছে ধারণ।।

কথা গুলো বানানো কি ছিল সব আসলে

না পাওয়ার বেদনা মনে অনলে

পায়ে পায়ের কাছে

তুমি আসবে বলে।।"
Kabir Bokul,বাজেরে বাজে ঢোল আর ঢাক,"বাজেরে বাজে ঢোল আর ঢাক

এলো রে পহেলা বৈশাখ।।

আজ কৃষ্ণচুড়ার ডালে

লেগেছে ডালে ডালে

সেই রঙ হৃদয়ে ছড়াক

বাতাসে ছড়াল সুগন্ধ

এ মনে এনে দিল ছন্দ

সেই ছন্দে ছন্দে সুখে আনন্দে

সব ব্যথা ধুয়ে মুছে যাক ।।

জেগেছে আজ সারা দেশটা

প্রাণেরই মেলাতে সে রেশটা

আজ বলছে মন তো – মনে আনন্দ

এই আশা ভালবাসা থাক

বাজেরে বাজে ঢোল আর ঢাক

এলো রে পহেলা বৈশাখ।।

আজ কৃষ্ণচুড়ার ডালে

লেগেছে ডালে ডালে

সেই রঙ হৃদয়ে ছড়াক"
