Writer,Title,Song
Gouri Prosonno Mojumder,ও পলাশ ও শিমুল,"ও পলাশ ও শিমুল

কেন এ মন মোর রাঙালে

জানিনা জানিনা

আমার এ ঘুম কেন ভাঙালে

যার পথ চেয়ে দিন গুনেছি

আজ তার পদধ্বনি শুনেছি।

ও ও বাতাস

কেন আজ বাঁশি তব বাজায়ে

দিলে তুমি এ হৃদয় সাজায়ে।।

যায় বেলা যাক না

আঁখি দুটি থাক না

সুন্দর স্বপ্নে মগ্ন

যেন এল আজ সেই শুভলগ্ন।

এ জীবনে যতটুকু চেয়েছি

মনে হয় তারও বেশি পেয়েছি।

ও ও আকাশ

কেন আজ এত আলো ছড়ায়ে

আমারে যে দিলে তুমি ভরায়ে।।"
Gouri Prosonno Mojumder,কত না নদীর জন্ম হয় আর একটা কেন গঙ্গা হয় না,"কত না নদীর জন্ম হয় আর একটা কেন গঙ্গা হয় না?

কত মানুষ জন্ম লয়, ওরা একটা কেন জাত হয় না?

কত রঙের হয় যে ধেনু দুধের রঙ তো সাদা,

যে মাটিতে ফলে ফসল, সেই তো আবার কাদা,

দুধের সাদা ছাড়া রঙ হয় না, বাউল গানের জাত হয় না

আর একটা তাই গঙ্গা হয় না।

ভিন্ন বৃক্ষে দু’টি কুসুম, ফুটলে গো একসাথে

একই পূজায় লাগে তারা, এক পুজারীর হাতে,

ওরে ফুলের কোন জাত হয় না আর একটা তাই গঙ্গা হয় না।।"
Gouri Prosonno Mojumder,ময়ুরপঙ্খী ভেসে যায়,"ময়ুরপঙ্খী ভেসে যায়

রামধনু জ্বলে তার গায়।

কোন প্রবালের দ্বীপে ভেসে যাই

যেথা তুমি ছাড়া আর কেহ নাই

এই পরী যেথা গান গায়।

সেথা নাই ব্যাথা নাই আঁখি জল

নাই পৃথিবীর এই কোলাহল

সেথা মন শুধু হারাতে যে চায়।

শুনি ঐ ডাকে আমায়

রূপকথা ভরা সেই দেশ,

জানিনা কবে কোথায়

এই চলা হবে শেষ।

কতদূর আর কতদূর

খালি বাজে নিরাশার সুর

মোর ঘুম মাঝি শুধু দাঁড় বায়।"
Gouri Prosonno Mojumder,ঘুম ঘুম রাত ঝিকিমিকি তারা এই মাধবী রাত,"ঘুম ঘুম রাত ঝিকিমিকি তারা এই মাধবী রাত

আসেনি তো বুঝি আর জীবনে আমার।

ঐ চাঁদের তিথিতে বরণ করি এই মধুর তিথিরে স্মরণ করি

ওগো মায়া ভরা রাত ( আর ) ওগো মায়াবিনী চাঁদ।।

বাতাসের সুরে শুনেছি বাঁশী তার

সব কথা গান সুরে সুরে রূপকথা হয়ে যায়

ফুল ঋতু আজ এলো বুঝি মোর জীবনের ফুলছায়

কোথায় সে কতদূর জানিনা ভেসে যায় মনে মনে যেন স্বপ্নের দেশে যাই

আজ তাই কি জীবনের বাসর গড়ি, এই চাঁদের তিথিরে বরণ করি।।"
Gouri Prosonno Mojumder,ঝনক-ঝনক কনক কাঁকন বাজে,"ঝনক-ঝনক কনক কাঁকন বাজে

নতুন নতুন কুঁড়ি ফোটে লাজে।।

এবার আমায় জাগিয়ে দাও

বাঁশিতে সুর লাগিয়ে দাও

কীসের সাড়া পেলাম জানিনা যে।।

তোমার কুহুর ঘুম ভাঙ্গানোর শেষে

আমার গানের সুর ঝরানো কূজন যাবে মিশে।

হৃদয় আমার দুলিয়ে দাও

গোপন ছোঁয়ায় ভুলিয়ে দাও

নতুন আলো ছড়াও প্রাণের মাঝে।।"
Gouri Prosonno Mojumder,কুহুর কবিতা পৃথিবী যে ওই শোনে,"কুহুর কবিতা পৃথিবী যে ওই শোনে

বনের ফাগুন জেগে ওঠে যেন মনে

সেই সুর মোর অনুভোবে খুঁজে পাই

তুমি শোনো আর আমি শুধু গান গাই।

কুঞ্জবাসরে বকুল বঁধুর কানে

মৌ প্রিয়া ওই সুরেরি মন্ত্র আনে

মোর গানে আজ তুমি ছাড়া কেহ নাই

আমি গাই গান তুমি শুধু শোনো তাই

বাতাস রাখাল বাঁশিটিরে ভরে সুরে

তাই শোনে রাত তারা দীপ জ্বালে দূরে

মোর গান আজ তারি যে প্রেরণা চায়

তুমি শোনো ওগো আমি শুধু গান গাই।

তটিনীর স্রোত সুরের স্বপন ভরে

তটের পরাণ সে শুধু মুগ্ধ করে

তারি ‘পরে মোর সুরের খেয়াটি বাই

আমি গাই গান তুমি যেন শোনো তাই।"
Gouri Prosonno Mojumder,ওগো বরষা তুমি,"ওগো বরষা তুমি ঝরো না গো অমন জোরে

কাছে সে আসবে তবে কেমন করে

রিমঝিম রিমঝিম রিমঝিম

এলে না হয় ঝোরো তখন অঝর ধারে

যাতে সে যেতে চেয়েও যেতে নাহি পারে

বিমঝিম ঝিম ঝিম ঝিম।।

মেঘ তুমি চাঁদকে ঢেক যদি ওঠে

চন্দ্রমল্লিকা যেন না ফোটে

আমারি চাঁদ আমার থাকুক

কেউ যেন না দেখে তারে

রিমঝিম রিমঝিম রিমঝিম।।

যেন তার পায়ের নুপুর বাজে রুমঝুম

এত রাতেও ভ্রমর কেন কর গুনগুন

লক্ষী ভ্রমর চুপ করোনা

আসছে সে আজ আমার দ্বারে

রিমঝিম রিমঝিম রিমঝিম।।"
Gouri Prosonno Mojumder,তোমাদের আসরে আজ এই তো প্রথম গাইতে আসা,"তোমাদের আসরে আজ এই তো প্রথম গাইতে আসা

বিনিময়ে চাই তোমাদের প্রশংসা আর ভালবাসা

একদিন তানপুরাটার যে তারগুলো নীরব ছিল

কে যেন আজ তারগুলোকে নতুন সুরে জাগিয়ে দিল

প্রাণে যে সুর লাগিয়ে দিল, প্রাণে যে সুর লাগিয়ে দিল

গানই আমার জীবন ওগো, গানই আমার কাঁদা-হাসা

তোমাদের আসরে আজ এই তো প্রথম গাইতে আসা

তোমাদের এ গান শুনে একটু যদি ভাল লাগে

তবে হব ধন্য আমি তোমাদের প্রশংসারই চেয়ে

ওগো কিছুই তো আর নয়কো দামী

এ হৃদয় ভালবাসার গানেরই এক স্বরলিপি—

জীবনেরই বাঁশীতে যে এ গান আমি বাজিয়ে যাবো

সুরে যে মন সাজিয়ে যাবো

এ গান আমার ফুলের কানে, ভ্রমরেরই প্রাণের ভাষা

তোমাদের আসরে আজ এই তো প্রথম গাইতে আসা

বিনিময় চাই তোমাদের প্রশংসা আর ভালবাসা

তোমাদের আসরে আজ এই তো প্রথম গাইতে আসা"
Gouri Prosonno Mojumder,তুমি আর ডেকো না,"তুমি আর ডেকো না।

পিছু ডেকো না

আমি চলে যাই শুধু বলে যাই

তোমার হৃদয়ে মোর স্মৃতি রেখো না।।

আঁখি জল কভু ফেলো না

নীবির আঁধারে একা।

নেভা দ্বীপ আর জ্বেলো না

পথ আর চেয়ে থেকো না।।

জানি মোর কিছু রবে না

তোমার আমার দেখা এ জীবনে আর হবে না

আমার এ চলে যাওয়া চেয়ে দেখো না

অকারণে ব্যথা পেয় না না।

অকারণে ব্যথা পেয় না

হারালে যাহারে আজ

তারে আর ফিরে চেয় না

বেদনায় হাসি ঢেকো না।।"
Gouri Prosonno Mojumder,না না আজ রাতে আর যাত্রা শুনতে যাবো না,"না না আজ রাতে আর যাত্রা শুনতে যাবো না।

শুনেছি চৌধুরী বাড়িতে নাকি বসেছে আসর

এসেছে কলকাতারই নাম করা সেই নট্ট কোম্পানি

যে পালাটি করছে ও তার নাম যে ‘তাসের ঘর’। (বুঝলে নটবর?)

মুখে রঙ মেখে আর মুখোশ পরে, পরি যে পরচুলো

আমরা যা নয় তাই সেজে সবার চোখে যে দিই ধুলো

ছক-বাঁধা এই জীবন পালায় নেই যে অবসর। (বুঝলে নটবর?)

এই যাত্রাই দেখছি রোজই খোঁজ রাখে কে তারই

(আমার) জীবনটা যে সেই যাত্রা দলের অধিকারী।

আমার মনটা যদি সিরাজ সাজে, ভাগ্য মিরজাফর।। (বুঝলে নটবর?)"
Gouri Prosonno Mojumder,যদি ভাব এ তো খেলা নয়,"যদি ভাব এ তো খেলা নয়

ভুল সে তো শুরুতেই।

না ফুটিতেই কুল যদি ঝরে যায়

কাঁদ শ্রাবণের কাঁদনে।।

যদি শোনো হাওয়ায় কথা বলে

কে জানে সে কার অভিমান।

না জ্বলিতে দীপ যদি নেভে যায়

শুরুতেই হোক অবসান।।

যদি দেখ নীড় ভেঙে দিতে

আকাশেও আসে ঝড়।

মনে করো কোনো বালুচরে তুমি

বেঁধেছিলে এই খেলাঘর।।"
Gouri Prosonno Mojumder,মনে হয় স্বর্গে আছি,"মনে হয় স্বর্গে আছি।

শেকড় ছাড়া গাছ বাঁচে

জল ছাড়া মাছ বাঁচে না

নেশা নিয়ে আমি বাঁচি।।

উর্বশী আর অপ্সরা সব

আমায় ঘিরে কোমর নাচায়

মনে আমার রস জুগিয়ে

ওরা যে আমার বাঁচায়।

এতো ফুলের মধ্যে এখন

মধু খেতে কোনটা বাছি।। (কোনটা বাছি)

মাথা থেকে ভাবনা তাড়ায়

একটু আধটু নেশা করে

মাথা ব্যাথায় কাজ কি আমার

আধ মনই এক মুকুট পড়ে।

***

কিছুই যে কাল থাকবে তো

আজ রাজা কাল তাকে কেউ

রাজা বলে ডাকবে না তো

সুখের বাধন কাঁটতে আছে

নিয়তিই হাত কাচি

কাচিরে ভাই কাচি।।"
Gouri Prosonno Mojumder,এই বালুকা বেলায় আমি লিখেছিনু,"এই বালুকা বেলায় আমি লিখেছিনু

একটি সে নাম আমি লিখেছিনু

আজ সাগরের ঢেউ দিয়ে

তারে যেন মুছিয়া দিলাম।।

কেন তবু বারে বার ভুলে যাই

আজ মোর কিছু নাই

ভুলের বালুচরে যে বাসর বাঁধা হল

জানি তার নেই কোন দাম।

আজ সাগরের ঢেউ দিয়ে

সবকিছু মুছিয়া দিলাম।।

এই সাগরেরই কতো রূপ দেখেছি

কখনো শান্ত রূপে

কখনো অশান্ত সে

আমি শুধু চেয়ে চেয়ে থেকেছি।

মনে হয় এ তো নয় বালুচর

আশা তাই বাঁধে ঘর

দাঁড়ায়ে একলা শুধু

ঢেউ আর ঢেউ গুনি

এ গোনার নেই যে বিরাম।

আজ সবকিছু দিয়ে আমি

জানিনা তো কি যে নিলাম।।"
Gouri Prosonno Mojumder,কে তুমি আমারে ডাকো,"কে তুমি আমারে ডাকো

অলখে লুকায়ে থাকো

ফিরে ফিরে চাই

দেখিতে না পাই।।

মনে তো পড়ে না

তবুও যে মনে পড়ে

হাসিতে গেলেই কেন

হৃদয় আঁধারে ভরে

সমুখের পথে যেতে

পিছনে টানিয়া রাখো।।

নতুন অতিথি দাঁড়ায়ে রয়েছে দ্বারে

তবু ফিরাতে হবে তারে

ভুল করে মালা যদি

দিতে চাই কারো গলে

কেন কাঁপে হাত বলো

বাধা পাই পলে পলে

আমার এ আকাশ শুধু

মেঘে মেঘে কেন ঢাকো।।"
Gouri Prosonno Mojumder,মঙ্গল দ্বীপ জ্বেলে,"মঙ্গল দ্বীপ জ্বেলে

অন্ধকারে দুচোখ আলোয় ভরো প্রভু

তবু যারা বিশ্বাস করে না তুমি আছ

তাদের মার্জনা করো তুমি।।

যে তুমি আলো দিতে প্রতিদিন সূর্য উঠাও

ওদের বুঝিয়ে দাও সেই তুমি

পাথরেও ফুল যে ফোঁটাও।

জীবন মরুতে করুনা ধারায় ধরো প্রভু।।

বল তার কি অপরাধ জন্ম হয়েছে যার পাকে

তোমার ক্ষমা দিয়ে তুমি ফোটাও পদ্ম করে তাকে

ভুল পথে গেলে তুমি এসে হাত ধর প্রভু।।"
Gouri Prosonno Mojumder,আজ দুজনার দুটি পথ,"আজ দুজনার দুটি পথ

ওগো দুটি দিকে গেছে বেঁকে।

তোমার ও পথ আলোয় ভরানো জানি

আমার এ পথ আঁধারে আছে যে ঢেকে।।

সেই শপথের মালা খুলে

আমারে গেছো যে ভুলে।

তোমারেই তবু দেখি বারে বারে

আজ শুধু দূরে থেকে

আমার এ পথ আঁধারে আছে যে ঢেকে।।

আমার এ কূল ছাড়ি

তব বিস্মরণের খেয়া ভরা পালে

অকূলে দিয়েছি পাড়ি।

আজ যত বার দ্বীপ জ্বালি

আলো নয় পাই কালি।

এ বেদনা তবু সহি হাসিমুখে

নিজেকে লুকায়ে রেখে

আমার এ পথ আঁধারে আছে যে ঢেকে।।"
Gouri Prosonno Mojumder,আশা ছিল ভালোবাসা ছিল,"আশা ছিল ভালোবাসা ছিল

আজ আশা নেই, ভালোবাসা নেই।।

এই সেই কৃষ্ণচূড়া যার তলে দাঁড়িয়ে

চোখে চোখ হাতে হাত কথা যেত হারিয়ে।

আজ এখানে আমার আশার সমাধি

ব্যথা জানাবার ভাষা নেই

আশা নেই, ভালোবাসা নেই।।

আজ তুমি কতদূরে মুছে গেছ মরণে

নেই কাছে তবু আছ ব্যাথা ভরা স্মরণে।

ফিরে চলে যায় যে সময় হায় একবার

তার যাওয়া আছে আশা নেই

আজ আশা নেই, ভালোবাসা নেই।।"
Gouri Prosonno Mojumder,আমার স্বপ্ন তুমি ওগো চিরদিনের সাথী,"আমার স্বপ্ন তুমি ওগো চিরদিনের সাথী।

তুমি সূর্য ঊঠা ভোর আমার আর তাঁরায় ভরা রাতি।।

আমি তোমার ছায়া

তোমার আকাশ নীলে আজি নিত্য মেঘের মায়া

তোমায় কাছে পেয়ে

পৃথিবীতে কে আর সুখী বল আমার চেয়ে।

হাতের আঁড়াল দিয়ে বাঁচাও ঝড়ের মুখে বাঁচি।।

তুমি ছেড়ো না হাত পথে

যদি আধার আসে নেমে

গ্রহন যত কর আমায় ততই বাধো প্রেমে।

পাশেই আমার থাকো

জীবনটাকে শান্তি দিয়ে সবুজ করে রাখো

তোমার পুজার দুঃখ সুখের প্রেমের মালা গাথি।।"
Gouri Prosonno Mojumder,পাখীটার বুকে যেন তীর মেরো না,"না না না …

পাখীটার বুকে যেন তীর মেরো না

ওকে গাইতে দাও

ওর কন্ঠ থেকে গান কেরো না।।

দেখো ভেবে পাখীটা মরে গেলে

ফাগুন বিদায় নেবে।

ওর গানই যে ফুল ফোঁটার প্রেরণা।।

চাও নাকি পাখীটা সারা দিন

গান গেয়ে ঘরে ফিরে তার

ভেঙ্গ না ওর সোনার সংসার

কত সুখী ওর ঐ গান শুনে

ফোঁটে যে সূর্যমুখী

যদি আনন্দ পেতে চাও

ওকে তুমি ছেড়ো না।।"
Gouri Prosonno Mojumder,আকাশ কেন ডাকে,"আকাশ কেন ডাকে

মন ছুটি চায়

ময়ূরপঙ্খী মেঘ

ঐ যায় ভেসে যায়।।

দূর থেকে দূর

আরো বহুদূরে

পথ থেকে পথ

চলি ঘুরে ঘুরে

ভাঙা এ মন নিয়ে আমি

একা একা চলেছি কোথায়।।

নীল ভাঙা নীল সুদূর কিনারে

রোদের কারুকাজ মেঘের মিনারে

আমি যে কার কে আমার

সে কথা কি বলবে আমায়।।"
Gouri Prosonno Mojumder,সেদিনও আকাশে ছিল কত তাঁরা,"সেদিনও আকাশে ছিল কত তাঁরা

আজো মনে আছে তোমারি কথা

স্মৃতি নয় এতো ঝরা ফুলে যেন

ভালোবাসা ভরা তোমারি মমতা।।

ঘুম ভুলে যাওয়া কেঁদে ফেরে হাওয়া

এ জীবনে হলো বলো কতটুকু পাওয়া (মনে পড়ে)

বসে মুখোমুখি দুজনেই সুখী

মেঘেরই আড়ালে ছিল চাঁদেরই সেই উঁকি

কানে কানে গানে গানে নীল এ মন

আজো তারা জাগে বড় একা লাগে

প্রেমে আছে ব্যথা বুঝিনি তো আগে

বুকে ব্যথা কি যে বুঝি শুধু নিজে

দুটি চোখ বেদনায় জলে আসে ভিজে

জ্বালা দিতে মালা নিতে দিলে মন।।"
Gouri Prosonno Mojumder,যদি হিমালয় আল্পসের সমস্ত জমাট বরফ,"যদি হিমালয় আল্পসের সমস্ত জমাট বরফ

একদিন গলেও যায়, তবুও তুমি আমার

যদি নায়াগ্রা জলপ্রপাত

একদিন সাহারের কাছে চলেও যায়

তবুও তুমি আমার।

যদি প্রশান্ত মহাসাগরে একফোটা

জল আর নাও থাকে

যদি গঙ্গা-ভলগা-হোয়াংহো

নিজেদের শুকিয়েও রাখে

যদি ভিসুভিয়াস-ফুজিয়ামা

একদিন জ্বলতে জ্বলতে জ্বলেও যায়

তবুও তুমি আমার।

যদি পৃথিবীকে ধ্বংস করতে একদিন

তৃতীয় মহাযুদ্ধও বাঁধে

যদি নিভেও যায় কোনদিন

যতটুকু আলো আছে

ওই সূর্য আর চাদেঁ

যদি সাইবেরিয়ার তুষারে কখনও

সবুজ ফসল ফলেও যায়

তবুও তুমি আমার।।"
Gouri Prosonno Mojumder,এ গানে প্রজাপতি,"এ গানে প্রজাপতি পাখায় পাখায় রঙ ছড়ায়

এ গানের রামধনু তার সাতটি রঙের দোল ঝড়ায়

সীমানা ছাড়িয়ে যাই যে হারিয়ে

গানে আমার কে যে দিলো সুর সে তো জানিনা

আমার এ গান সুনীল সাগর কুলে

মুকুতা খোঁজে শুধু যে ঝিনুক তুলে |

লা— লা— লা— লা—

সে কার বাঁশীতে চায় সে হাসিতে

কাছে আমার আসে কোন দূর সে তো জানিনা"
Gouri Prosonno Mojumder,নিশি রাত বাঁকা চাঁদ আকাশে,"নিশি রাত বাঁকা চাঁদ আকাশে

চুপি চুপি বাঁশি বাজে বাতাস্‌ বাতাসে

নিশি রাত – বাঁকা চাঁদ আকাশে

চুপি চুপি বাঁশি বাজে বাতাসে, বাতাসে।।

ভাংগা ঘরে দুদিনেরই খেলাঘর

হোক ভাংগা, তবু এলো জোসনা।

ফুলে ফুলে ছেয়ে গেল বালুচর

স্বপ্ন বাসর গড়ি রচনা।

এ জীবনে যতটুকু চেয়েছি

মন বলে তার বেশি পেয়েছি, পেয়েছি।।

জীবনেরও পথে পথে চলিতে

যত আশা দিয়ে ছিল ফুরায়ে।

গজমতির হার যেন ঝুলিতে

ভিখারীনি পেল আজ কুড়ায়ে।

এ জীবনে যতটুকো চেয়েছি

মন বলে তার বেশি পেয়েছি, পেয়েছি।।"
Gouri Prosonno Mojumder,পথের ক্লান্তি ভুলে স্নেহ ভরা কোলে তব,"পথের ক্লান্তি ভুলে স্নেহ ভরা কোলে তব

মাগো, বলো কবে শীতল হবো

কত দূর আর কত দূর …

বল মা?

আঁধারের ভ্রুকুটিতে ভয় নাই,

মাগো তোমার চরণে জানি পাবো ঠাঁই ।।

যদি এ পথ চলিতে কাঁটা বেঁধে পায়

হাসিমুখে সে বেদনা সবো

কত দূর আর কত দূর …

বল মা……

চিরদিনই মাগো তব করুণায়

ঘর ছাড়া প্রেম দিশা খুঁজে পায় ।।

ঐ আকাশে যদি মা কভু ওঠে ঝড়

সে আঘাত বুক পেতে লবো

কত দূর আর কত দূর …

বল মা……

যতই দুঃখ তুমি দেবে দাও

তবু জানি কোলে শেষে তুমি টেনে নাও,

মাগো তুমি ছাড়া এ আঁধারে গতি নাই

তোমায় কেমনে ভুলে রবো

কত দূর আর কত দূর …

বল মা……

পথের ক্লান্তি ভুলে স্নেহ ভরা কোলে তব

মাগো, বলো কবে শীতল হবো

কত দূর আর কত দূর …

বল মা?"
