Writer,Title,Song
Pulok Bondhopadday,আমার না যদি থাকে সুখ,"আমার না যদি থাকে সুখ

তোমার আছে তুমি তা দেবে

তোমার গন্ধহারা ফুল

আমার কাছে সুরভি নেবে

এরই নাম প্রেম

জীবনে যা গর্ব হয়

মরণে নেই পরাজয়

চোখের স্মৃতির মণিদীপ

মনের আলোয় কিছু কি নিভে

এরই নাম প্রেম

দুজনেই দুজনাতে মুগ্ধ

দুজনের বুকে কত সুন্দর

দুজনার গীতালীর ছন্দে

তন্ময় দুজনার অন্তর

এর কাছে স্বর্গ-সুধার

বেশী আছে মূল্য কি আর

আমার দেবতা সেও তাই

প্রেমের কাঙাল পেয়েছি ভেবে

এরই নাম প্রেম"
Pulok Bondhopadday,আমি ফুল না হয়ে,"আমি ফুল না হয়ে কাঁটা হয়েই বেশ ছিলাম

জানিনা কোন ভুলে তোমার আঁচলে জড়ালাম

আমি সুখ না হয়ে দুঃখ হয়েই বেশ ছিলাম

কেন যে তোমার বুকেrর দীর্ঘশ্বাস ছড়ালাম

সকলেই অঝর ধারার বৃষ্টি কি আর হয়

কেউ কেউ আগুন হয়েই সারাজীবন রয়

আমি অনেক দূরের ফাগুন হয়েই বেশ ছিলাম

কেন যে কাছে এসে তোমার মনে ছড়ালাম

চাইলে মনের মত মন কি সবাই পায়

জীবনে অনেক কিছুই শূণ্য রয়ে যায়

আমি আমার ব্যথার বোঝা নিয়েই বেশ ছিলাম।।

সম ব্যথার আশায় কেন যে হাত বাড়ালাম

আমি সুখ না হয়ে দুঃখ হয়েই বেশ ছিলাম

আমি ফুল না হয়ে কাঁটা হয়েই বেশ ছিলাম"
Pulok Bondhopadday,আমার ভালবাসার রাজপ্রাসাদে,"আমার ভালোবাসার রাজপ্রাসাদে

নিশুতি রাত গুমরে কাঁদে

মনের ময়ুর মরেছে ঐ

ময়ুর মহলেই

দেখি মুকুটটা তো পড়ে আছে

রাজাই শুধু নেই

আমার ভালোবাসার রাজপ্রাসাদে

দরবারে তার ছিলো আমার সোনার সিংহাসন

আমি হাজার হাতের সেলাম পেলাম

পেলাম না তো মন

আজ মখমলের ঐ পর্দাগুলো

ওড়ায় শুধু স্মৃতির ধূলো

ফুলবাগানের বাতাস এসে

আছড়ে পড়ে যেই

দেখি মুকুটটা তো পড়ে আছে

রাজাই শুধু নেই

আমার ভালোবাসার রাজপ্রাসাদে

আমার নাচঘরে যেই পাগল হত

নূপুর তোমার পায়

আমি ইরান দেশের গোলাপ ছুঁড়ে

দিতাম তোমার গায়

তুমি শ্বেত পাথরের গেলাসস ভরে

অনেক শুধা দিতে ভরে

আমি বিষও পেলাম তোমার দেয়া

ঐ পেয়ালাতেই

দেখি মুকুটটা তো পড়ে আছে

রাজাই শুধু নেই

আমার ভালোবাসার রাজপ্রাসাদে"
Pulok Bondhopadday,তোমায় কিছুই বলিনিতো ভালো বা মন্দ কিছু,"তোমায় কিছুই বলিনিতো ভালো বা মন্দ কিছু

কি হোলো তোমার বলে যাও, বলে যাও |

তুমি কিসে আঘাত পেলে কেন ও ভাবে চলে যে গেলে

সেই মাথাটি নামালে যে উঁচু মাথাটি কখনো করো নি নীচু

কি করে ভাবলে তোমার প্রেমের করবে গো অপমান

তোমার দানের বিনিময়ে আমি দেবো এই প্রতিদান?

তুমি কি করে ভাবলে বল ?

আমি তোমায় রেখেছি বুকে বহু স্বপ্ন পাওয়ার সুখে

আমি কখনো চলিনি নকল আলোর আলেয়ার পিছু পিছু"
Pulok Bondhopadday,মাঝ রাতে ঘুম ভেঙে যায় মনে হয়,"মাঝ রাতে ঘুম ভেঙে যায় মনে হয়

জীবনের কত কাজ সারা হয়ে গেল,

আরো কত বাকী রয়ে গেল |

মানুষের জীবনের আদর্শ করনীয় যা

ফলাফল না ভেবেই আজীবন করে গেছি তা,

কি পেলাম কি দিলাম সেই হিসাবটা তবু কেন হয় এলোমেলো |

কালের তরঙ্গে আমি ভাসলাম

আমি কাঁদলাম কেঁদে হাসলাম

যা পেয়েছি সবটুকু দিয়ে গেছি এখানে

কোন ফুল ফল হবে কোন ফুল কাঁটা হবে কে জানে

তবু সুখ ভরে বুক

আমি দেখলাম ভোর হল সন্ধ্যাও এলো |"
Pulok Bondhopadday,তুমি আর আমি আর আমাদের সন্তান,"তুমি আর আমি আর আমাদের সন্তান এই আমাদের পৃথিবী

তুমি সুর আমি কথা মিলে মিশে হই গান |

বৈশাখী ঝড় থেমে যায় আষাঢ়ের ঘন বরষায়

ফসলের সম্ভারে ধরা দেয় অঘ্রাণ |

আমার চোখের স্বপ্ন তুমি ছড়ালে আমার চোখ ভরে

আমার মনের বাসনা আমি দিলাম তোমার অন্তরে

আজ এতো ভালোবাসে তাই সুন্দর করে সবই পাই

শাশ্বত সুখে ভরি দুজনার এক প্রাণ |."
Pulok Bondhopadday,মনে রেখো মোরে যদি আমি চলে যাই,"মনে রেখো মোরে যদি আমি চলে যাই.

আমার হৃদয়ে যে-ছবি এঁকেছি

সে যে শুধু তোমারি তোমারি তোমারি !

প্রথম বরষা যেদিন জীবনে এলো

খেয়ালী ময়ূর খুশীর মাধূরী পেলো

মরমী বীণায় যে গান রেখেছি

সে যে শুধু তোমারি তোমারি তোমারি !

যে-কথা বলিনি বলিতে পারিনি যারে.

তোমারি সে-কথা সাজায়ে রেখেছি.

প্রাণের অলংকারে ;

প্রথম ফাল্গুনে জ্যোছনা নিবিড় রাতে.

ফুল-রাখী আমি বেঁধেছি তোমারি হাতে

যে আলোয় আমি আমারে দেখেছি.

সে যে শুধু তোমারি তোমারি তোমারি"
Pulok Bondhopadday,যেদিন তোমায় আমি দেখেছি,"যেদিন তোমায় আমি দেখেছি

কত রঙে ছবি এঁকে রেখেছি

কি করে তোমায় বলো ভুলে যাই।।

স্বপনের যে মালাটি অলখে

মনে মনে গাঁথা হল পলকে

কি করে সে মালা আমি খুলে যাই।।

আমার উদাসী পথ সাজায়ে

এলে যবে মঞ্জীর বাজায়ে

সে দোলায় আজও আমি দুলে যাই।।

আমার প্রথম কথা কে তুমি

তোমার প্রথম সাড়া হাসিতে ;

তোমার প্রথম সুর নূপুরে

আমার প্রথম গান বাঁশিতে।

স্মরণ সুধায় তারা রয়েছে

সেই আবেশ মোর গানে তুলে যাই।।"
Pulok Bondhopadday,দীপ জ্বেলে ওই তারা এ কি কথা বলে যায়,"দীপ জ্বেলে ওই তারা এ কি কথা বলে যায়

দূর হতে দূরে কেন আকাশ চলে যায় ?

কেন যে ওরা আমাকে শুধু ডাকে শুধু ডাকে ?

সময় নেই সময় নেই বলে মন কিছুক্ষণ,

রাত নিঝুম দাও না ঘুম, ঘুমাক না দু’নয়ন

ঘুম এলে সব ফেলে কাজ কেন ছুটি চায় ?

কোথায় সুর কোথায় গান কি সে দেব সাড়া তার ?

কোন্ সেতার ছন্দে তার সাজায় গো উপহার ?

দিশাহারা ভালোবাসা সেই আলো কোথা পায় ?"
Pulok Bondhopadday,কেন সর্বনাশের নেশা ধরিয়ে তুমি এলে না যে,"কেন সর্বনাশের নেশা ধরিয়ে তুমি এলে না যে

মরি লাজে বুকে বাজে

মন লাগে না আর কোনো কাজে মরি লাজে।।

দিন এসে এসে যায় ফিরে ফিরে চোখ চেয়ে থাকে,

মন সারা বেলা সেই পথে পথে কান পেতে রাখে।

সব হারানোর পথে নেমে কি আজ পথ চাওয়া কি সাজে।।

ঝড় উঠে উঠে যায় থেমে থেমে কেউ দেখে না তাকে,

বোঝ না তুমি মন কেঁপে ওঠে তোমারই কি ডাকে

ভুল ভাঙাতে এলে না কেন এই ভুলের মাঝে।।"
Pulok Bondhopadday,লজ্জা! মরি মরি একী লজ্জা,"লজ্জা! মরি মরি একী লজ্জা!

ওগো তুমি না এলে যে কাঁটাতে ভরে গো

আমার এ ফুলের শয্যা।।

(মরে যাই একি লজ্জা!)

মায়াকাজলে নয়ন সাজায়ে চাঁদিনী রাতে দেখি আঁধার,

মনেরই ছায়ায় কত কি যে গড়ি, মনে মনেই আমি ভাঙি আবার

কাকে বোঝাবো, কিসে মেটাবো তোমাতে পেয়েছে মন যা।।

আমাকে দেখে সকলে বলে, মানিনী ওরে, হলো কি তোর

নীরবে আমি দেখি যে আকাশ, এ নিশি কবে হবে গো ভোর

কাকে বোঝাবো, কিসে মেটাবো তোমাতে পেয়েছে মন যা।।"
Pulok Bondhopadday,যেন কিছু মনে করো না,"যেন কিছু মনে করো না কেউ যদি কিছু বলে

কত কি যে সয়ে যেতে হয় ভালোবাসা হলে

কেউ যদি দেখে ফেলে আসো তুমি এই পথে

তার কোন কথা শুনে থেমোনা গো কোনমতে

চোখ দুটি ভরো না অভিমান এ আঁখিজলে।।

ফাগুনকে আজও মনে পড়ে মেঘ এলে ফাগুনে

সোনা সে তো খাঁটি সোনা হয় পুড়ে গেলে আগুনে।

তাই বলি দেখা পেলে ভেঙ্গে তুমি পরোনা গো

স্বরলিপি নাই থাক গান ভুল করোনা গো।

সব কথা গঞ্জনা মানো শুধু খেলাছলে।।"
Pulok Bondhopadday,জলে নেবো না আর থই পাবে না,"জলে নেবো না আর থই পাবে না

থই থই করে নদী এখন যে বরষা,

এ সময় এ নদীর নেই কোনো ভরসা।।

খুব জল, ডুব জল, নেই কূল নেই তল,

জল খেলা খেলো না আর তুমি সহসা।।

দিন নেই রাত নেই বান আসছে,

থেকে থেকে কার টান আসছে।

ভাঙছে তো ভাঙছেই, পাড় ভাঙছে

ঢেউ আসে ঝাঁপিয়ে প্রাণ করে সরসা।।

তরঙ্গে তরঙ্গে ওঠে ঘুর্ণি,

দুরন্ত মন হলো আশা-পূর্ণি

জ্বলছে তো জ্বলছেই জল চুমকি

কোন্ তৃষা জ্বলে রে অন্তর হরষা।।"
Pulok Bondhopadday,ওগো কাজলনয়না হরিণী,"ওগো কাজলনয়না হরিণী, তুমি দাও না ও দু’টি আঁখি

ওগো গোলাপ পাপড়ি মেলো না, তার অধরে তোমাকে রাখি।।

ওগো কাঞ্চনবর্ণা চম্পক মঞ্জরী করো তাকে চম্পকবর্ণা

এসো উচ্ছল ঝর্ণা অকারণ উল্লাসে হাসি হয়ে তার ঝরে’ পড়্ না

ওগো নিবিড় পুঞ্জ মেঘ দিগন্ত হতে এসো মেঘমালা কুন্তল ললনা

এসো অপরূপ চন্দ্রিমা পূর্ণিমা জোছনা ঝর না আননে তার ঝর্ না

ওগো মযূর পেখম তোলো না, তার লজ্জা তোমাতে ঢাকি।।

ওগো কুঞ্জ কোকিল এসো পঞ্চম সুর দিয়ে কোকিলকন্ঠী তাকে কর্ না

এসো অশান্ত সমীরণ দাও দোল দাও ছন্দে ছন্দে তাকে ধর্ না

ওগো যৌবনবন্যা লীলায়িত রঙ্গে কানায় কানায় তাকে ভর্ না

এসো অনন্ত জগতের যত রূপ লাবণি তার রূপে সাধ করে মর্ না

এসো আমার মনের মাধুরী, তার স্বপ্ন তোমাতে আঁকি।।"
Pulok Bondhopadday,রিম ঝিম ঝিম বৃষ্টি মাটির কানে কানে,"রিম ঝিম ঝিম বৃষ্টি মাটির কানে কানে

কী কথা নিয়ে পড়ে ঝরে ঝরে ;

আমার সারাদিন কি ভাবে কেটে যায়

শুধু তুমি, তুমি, তুমি করে।।

কী করে জুঁইফল জলের উচ্ছ্বাস এভাবে বুকে তার সয়ে যায়,

আমার কানাকানি তোমার মন ছুঁয়ে কি করে জানাজানি হয়ে যায়।

হয় তো এরই নাম প্রথম ভালোবাসা কিছু জ্বালা সয় মালা পরে পরে।।

কী ভাবে এ বাতাস যখনই বয়ে যায়

অমনই মনে হয় কে যেন গান গায়।

কি করে দুটি চোখ অচেনা এত রঙ না-দেখা এত রূপ দেখে যায়,

যা ছিল স্বপ্নেতে মনের ভাবনাতে সে ছবি অপলকে এঁকে যায়—

তবু আরও সাধ আরও কী কল্পনা কাছে এসে এসে যায় সরে সরে।।"
Pulok Bondhopadday,মনে করো আমি নেই বসন্ত এসে গেছে,"মনে করো আমি নেই বসন্ত এসে গেছে

কৃষ্ণচূড়ার বন্যায় চৈতালী ভেসে গেছে

শুক্লাতিথীর ওই ছায়াপথে

চলছে নতুন রাত মায়া রথে

তুমি অবাক চোখে চেয়ে অপলকে

ভাবছ ভাল কি বেসে গেছে।।

যেন মনে লাগে দোলা সেই

দোলা লাগে বিনা কারণেই

শুধু মনে কর আমি নেই

যেন মনে লাগে দোলা সেই।

হঠাৎ খুশীর ওই রঙিন পাখি

হাওয়ায় লেখে তার ডাকাডাকি

তুমি সেই লগনে ভরো আপন মনে

এমন হাসি কে হেসে গেছে।।"
Pulok Bondhopadday,ও আমার চন্দ্রমল্লিকা,"ও আমার চন্দ্রমল্লিকা বধূ চন্দ্র দেখেছে

যেন কোন শুক্লাপঞ্চমী চোখে স্বপ্ন এসেছে

তার সবুজ পাতা বলে অবুঝ হিয়া ভোলে

ও তার অঙ্গ ভঙ্গিমায় বাতাস ছন্দ রেখেছে

ও আমার চন্দ্রমল্লিকা

আমার ভাঙলো দ্বিধা ভয় শুধু রঙ রূপ রাগে

অধর মানলো পরাজয় নতুন আলোর সোহাগে

সেই প্রহর ফিরে এল সেই ভ্রমর দোসর পেল

ও সে পাপড়ি ধরে আজ যেন স্বর্ণ মুখেতে

ও আমার চন্দ্র মল্লিকা"
Pulok Bondhopadday,খিড়কি থেকে সিংহদুয়ার,"খিড়কি থেকে সিংহদুয়ার, এই তোমাদের পৃথিবী

এর বাইরে জগত আছে, তোমরা মানো না

তোমাদের কোন্ টা হাসি কোন্ টা ব্যথা,

কোন্ টা প্রলাপ কোন্ টা কথা

তোমরা নিজেই জানো না।

তোমরা পায়রা ওড়াও, বাজি পোড়াও,

কপালে আগুন দিয়ে মনও পোড়াও।

তোমাদের কোন্ টা বাসর, কোন্ টা হারেম,

কোন্ টা নেশা, কোন্ টা যে প্রেম

তোমরা নিজেই জানো না।

জানলার ঝিলমিলিটার পাখি তুলে

তোমরা তাকাও শুধুই চোখের ভুলে।

তোমাদের কোন্ টা আসল কোন্ টা নকল,

কোন্ টা শুধু জবর দখল

তোমরা নিজেই জানো না।"
Pulok Bondhopadday,আমি মিস্ ক্যালকাটা,"আমি মিস্ ক্যালকাটা চাই না দিতে টিপ্ স,

এখনো তো কেউ জানে না আমার স্ট্যাটিসটিক্ স্

আমি মিস্ ক্যালকাটা নাইন্ টিন সেভেন্ টি সিক্ স্

আমি হরিয়ানা থেকে মেলে ডানা চন্ডীগড়ের রানি

উড়ে এসে জুড়ে বসি খেতে বড়ো ভালোবাসি বাংলাদেশের পানি

ইডলি দোসা সম্বরম রান্নাতে আমি উত্তমম্

আমায় যে দেখেছে সে সেই বলে ফেঁসেছে

আমি কাকে নাকি কানা করে এসেছি |

যদি কেউ সাধু সেজে হয় আসলে ভন্ড নকল,

আমরা সবাই যে তার মুন্ডু নিয়ে খেলব ফুটবল |

ভালোবেসে সকলে রেখে দিয়ে দখলে দেব কচুপোড়া

আমি মিস্ ক্যালকাটা, চাই না দিতে ট্প্ স্–

এখনো তো কেউ জানে না আছে কত ট্রিক্ স"
Pulok Bondhopadday,আমি তোমার কাছেই ফিরে আসবো,"আমি তোমার কাছেই ফিরে আসবো

তোমায় আবার ভালোবাসবো

তুমি কি ডাকবে মোরে

চেনা সে নামটি ধরে?

জীবনের এই পথ আঁকাবাঁকা হয় হোক

হোক না সে বন্ধুর

ঠিকানা লিখে যাক্ ওই দুটি কালো চোখ

এই প্রিয় বন্ধুর

চেনা সে নামটি ধরে তুমি কি ডাকবে মোরে?

তুমি দিলে সে-কথা পাখী নিয়ে গায়

আকাশের নীল স্বপ্নে আলো হ’য়ে যায় ;

পৃথিবীর যত সুখ যত কিছু ভালো তার

সব নিয়ে চলে যাই;

দু’জনার দুটি মন চিরতরে একাকার

এই শুধু বলে যাই!

চেনা সে- নামটি ধরে তুমি কি ডাকবে মোরে??"
Pulok Bondhopadday,কোন কথা না বলে গান গাওয়ার ছলে,"কোনো কথা না বলে গান গাওয়ার ছলে

এই যে সুরের সাথী জুটলো তাতে ক্ষতি কী হলো?

বিনা আমন্ত্রণে আজ চোখের কোণে

ওই যে অবুঝ হাসি ফুটলো তাতে ক্ষতি কী হলো?

আকাশে যে মেঘ ছিল এতো দিন

সে কেন আজ হলো স্বপ্ন রঙিন

আজ তারই বুকে কোন মধুর সুখে

সাতরঙা রামধনু উঠলো তাতে ক্ষতি কী হলো?

এতো বাঁধন নিল নয়ন দেখে যায় তবু যদি স্বপ্ন

তাতে দোষী কে বলো?

কেউ কি জানে কোন সে দিনে আসবে কখন শুভলগ্ন?

হার মেনে যদি মেলে রত্ন মালা

জয় করে চাইনা এ-কাঁটার জ্বালা

কিছু পাওয়ার আগে মধু অনুরাগে

এই যে মানের বাধা টুটলো তাতে ক্ষতি কী হলো?"
Pulok Bondhopadday,ও কোকিলা তোরে শুধাইরে,"ও কোকিলা, তোরে শুধাইরে

সবারই তো ঘর রয়েছে

কেনরে তোর বাসা কোথাও নাইরে?

বনে বনে দেখিস যখন পরের বাসা ও পাখী

একটি বারো পরাণটা তোর উদাস হয়ে যায় নাকি

কখনো কি মন বলে না

এমনি বাসা একটি আমি চাইরে?

ভালোবাসা দেখলি শুধু

ভালোবাসা বুঝলি না

বুকের মাঝে হারায় যে-মন

সে-মনটারে খুঁজলিনা

কী সাধ আজো গোপন আছে

দিব্যি করে বলনা আমায় ভাইরে।।"
Pulok Bondhopadday,বলছি তোমার কানে কানে,"বলছি তোমার কানে কানে আমার তুমি

বলছি আমার গানে গানে আমার তুমি।

আজকে আমার প্রান পেয়েছে, অনেক নতুন ভাষা

অনেক দিনের স্বপ্ন যে, অনেক দিনের আশা।

তোমায় পেয়ে, হয় যে মনে আর জনমেও সাথী ছিলাম,

আমরা দু’জন মনের সুখে অনেক জনম ঘুরে এলাম।

চিরদিনই থাকবে একই…আমাদের এই ভালবাসা।।

তুমি আমার অনেক আপন মেনে নিয়েও বলে এ মন

হও না তুমি আরও কাছের, হও না তুমি আরও আপন।

এক সাগরে মিলবো বলে…তোমার আমার স্রোতে ভাসা।।"
Pulok Bondhopadday,দরদী গো— কী চেয়েছি আর কী যে পেলাম,"দরদী গো—

কী চেয়েছি আর কী যে পেলাম

সাধের প্রদীপ জ্বালাতে গিয়ে

নিজেই আমি পুড়ে গেলাম !

সুখ নামে শুকপাখীটায় ধরতে গিয়ে

কিনেছি সোনার খাঁচা

যা কিছু সব বিকিয়ে

সোনার শিকল কেটে দিয়ে হায়

সে-পাখী আমার যায় উড়ে যায়

ভাবিনি সেই সে-আশার এই পরিণাম !

ভুল কী সে না-জেনে যাই মাশুল দিয়ে

হিসাবের শূন্য আমার

মেলেনি সব হারিয়ে ;

ললাট-লিখন লিখে বিধাতা

নাম কিনেছেন ভাগ্যদাতা

রাখি সেই দাতার পায়ে হাজার প্রণাম !!"
