Writer,Title,Song
Latiful Islam Shibli,তুমি আমার প্রথম সকাল,"তুমি আমার প্রথম সকাল

একাকি বিকেল ক্লান্ত দুপুর বেলা

তুমি আমার সারা দিন আমার

তুমি আমার সারা বেলা ।।

তুমি আমার প্রথম সকাল

একাকি বিকেল ক্লান্ত দুপুর বেলা

তুমি আমার একটু চাওয়ার

অনেক খানি পাওয়া

তুমি আমার খর রোদে

মিস্টি হিমেল হাওয়া

তুমি আমার সূর্যাস্তে

ঝিকিমিকি বালুকা বেলা

তুমি আমার প্রথম সকাল

একাকি বিকেল ক্লান্ত দুপুর বেলা

তুমি আমার মরু প্রান্তে

ঘন সবুজ বন

তুমি আমার তপ্ত বুকের

ঝড় ঝড় আষাঢ় শ্রাবণ

তুমি আমার হৃদয়ে

হাজার তারার মেলা

তুমি আমার প্রথম সকাল

একাকি বিকেল ক্লান্ত দুপুর বেলা

তুমি আমার সারা দিন আমার

তুমি আমার সারা বেলা ।।

তুমি আমার প্রথম সকাল

একাকি বিকেল—লা লা লা লা

লা লা লা♫♪"
Latiful Islam Shibli,গিটার কাঁদতে জানে,"ছয়টি তারে লুকিয়ে আছে

ছয় রকমের কষ্ট আমার।।

ফুরিয়ে যাওয়া মানুষের মত

নির্ঘুম রাত জেগে জেগে

গিটার কাঁদতে জানে

গিটার কাঁদতে জানে।

অভিমানী একটি তারের নিজ চোখের মত

চিরদুখী একটি তারের বুকটা জমাট ক্ষত।

ফুরিয়ে যাওয়া মানুষের মত

নির্ঘুম রাত জেগে জেগে

গিটার কাঁদতে জানে

গিটার কাঁদতে জানে।

একা নামের একটি তারের সুখের একটু পাশে

পরবাসী তারটি বড় বিষাদ ভালোবাসে।

ফুরিয়ে যাওয়া মানুষের মত

নির্ঘুম রাত জেগে জেগে

গিটার কাঁদতে জানে

গিটার কাঁদতে জানে।

ছয়টি তারে লুকিয়ে আছে

ছয় রকমের কষ্ট আমার।।

ফুরিয়ে যাওয়া মানুষের মত

নির্ঘুম রাত জেগে জেগে

গিটার কাঁদতে জানে

গিটার কাঁদতে জানে।"
Latiful Islam Shibli,তোমাকে বাঁশির মতো বাঁজাই,"তোমাকে বাঁশির মত বাঁজাই

পাথর দলা কাঁদা মাটি দিয়ে

ইচ্ছে মতো গড়ি আবার

ইচ্ছে মতো ভেঙে ফেলি

কাছের পলক কাঁচের মতো

শঙ্খ বাজে পূজার মতো

সাজিয়ে দেয় তোমাকে আমাকে

ইচ্ছে মতো গড়ি আবার

ইচ্ছে মতো ভেঙেও ফেলি

সুখের পাশে একটু দূরে

তুমি আমি কোন সুদূরে

হারিয়ে যাই দুজনে দুজনার

ইচ্ছে মতো গড়ি আবার

ইচ্ছে মতো ভেঙেও ফেলি"
Latiful Islam Shibli,ব্যাবিলন,"ব্যাবিলনের ব্যাস্ত পথে হারিয়ে

ফেলেছি তোমার পায়ের নুপুর…

প্রাচিন সেই শহরের আঙিনা জুরে ছিল

মায়াবী দুপুর..

সোনালী নূপুর পেয়ে যখন তোমাকে

দিলাম,

তোমার চোখের গভীর নীলে

হারিয়ে গেলাম আমি…. ধন্যবাদে হেসেছিলে সুখের মৌনতায়….

তোমার ছবি বেচে আছে ইতিহাসের অলিতে গলিতে

স্মৃতির নিরব প্রহরে…

হারানো অতীতে তোমাকে হারিয়ে ফেলেছি,

সময়ের বুকে কান্না আমার প্রদীপের মত জ্বেলেছি…

আজো তোমাকে খুঁজে ফিরি প্রতিটি প্রাচিন শহরে…

ইতিহাসের অলিতে গলিতে স্মৃতির নিরব প্রহরে……

ব্যাবিলনের ব্যাস্ত পথে হারিয়ে

ফেলেছি তোমার পায়ের নুপুর…

প্রাচিন সেই শহরের আঙিনা জুরে ছিল

মায়াবী দুপুর.."
Latiful Islam Shibli,পালাবে কোথায়,"এক পাশে রেখেছি অশ্রু,

অন্য পাশে দীর্ঘশ্বাস….

সামনে পথ জুড়ে কষ্ট

পেছনটা ভরা শুধু স্মৃতি…

পালাবে কোথায় ?

পালাবে কোথায় ?

পালাবে কোথায় ?

পালাবে কোথায় ? (2)

রাত ভরা দুঃসপ্ন,

আঁধার হয়েছে নিঃসঙ্গতা,

জোছনা ছড়ায় বিষাদের সুখ,

পাখিদের গানে মৌনতা…..

তোমাকে ডাকে মলিন বিকেল….

রংহীন ধুসর দিগন্তের ঐ রেখা…..

তোমাকে ভয় পায় বনানী….

তোমার দুখের নেই অন্ত ….(2)

পালাবে কোথায় ?

পালাবে কোথায় ?

পালাবে কোথায় ?

পালাবে কোথায় ?

তোমাকে থাকবে ঘিরে যত আমার ভাঙ্গা গড়া সৃষ্টি,

তোমার বুকে ঝরবে শুধু

অহ-নিশি বেদনার বৃষ্টি….

আমার কবিতার কালো মেঘ….

কালো মেঘ…. তোমার আকাশে….

তোমার কষ্টে হবে উৎসব,

জোনাকিরা জ্বালবে আলো…. (2)

পালাবে কোথায় ?

পালাবে কোথায় ?

পালাবে কোথায় ?

পালাবে কোথায় ?"
Latiful Islam Shibli,নাটোর স্টেশন,"চিরচেনা প্রিয় এই স্টেশনে

ট্রেনটা আমাকে নামিয়ে দিল…..

মাষ্টার সোমনাথ চশমা উচিয়ে

বেড়েছে বয়স নিজেকে শোনাল

মন্টুর স্টলে বয় বেয়ারা

আগের কেউ আর কাছে নেই

জানিনা কখন কিভাবে যেন

হারিয়ে ফেলেছি নিজেকে….

হায় চিরচেনা প্রিয় এই স্টেশনে কেউ আমাকে চিনলনা

কেউ আমাকে চিনলনা

কেউ আমাকে চিনলনা…..

একটা ঘুড়ির পেছনে পুরো শৈশব

কেটে গেছে এলে বেলে এলে বেলে…..

বোতাম হারানো সেই দুপুর গুলো

চিনত আমায় কাছে পেলে

দরগার সেই বুড়ো বটগাছটা

আজো আগের মতই আছে

তার নিচে বসে থাকা মানুষগুলো

কেউ এলোনা আমার কাছে….

হায় চিরচেনা প্রিয় এই স্টেশনে কেউ আমাকে চিনলনা

চিনলনা কেউ আমাকে

চিনলনা কেউ আমাকে……..

হাঁপর জ্বালানো সেই কামারশালা

উঠে গেছে কখন যেন…..

পাশ দিয়ে বয়ে যাওয়া সেই নদী

কেন যে এতো ঘুরিয়ে গেছে

চৌরাস্থা থেকে ভাঙ্গা সেই মন্দির

স্কুল পালানো সেই বন্ধুরা

বদলে গেছে সব কিছু

নাকি আমি অনেক বদলে গেছি

হায় প্রিয় শৈশব কৈশোর তারুণ্য কেউ আমাকে চিনলনা…..হায় ! হায় ! হায় !"
Latiful Islam Shibli,জেল থেকে বলছি,"দিন রাত এখানেই থমকে গেছে

কনডেম সেলের পাথর দেয়ালে

প্রতি নি:শ্বাসে মৃত্যুর দিন

আমি গুনছি

শোনো… জেল

থেকে আমি বলছি ।।

কতদিন আকাশ দেখিনা আমি

দেখতে পারিনা চাঁদ তারা আর

বদ্ধ্বভূমির এই সেল টা আমার

স্মৃতির স্বপন হারাবার

তাই শেষ ক’ টি দিন

তোমাকে ভাবি

বাতাসকে চুপি চুপি বলছি

শোনো জেল

থেকে আমি বলছি ।।

জীবনের এই ক্ষনে ইচ্ছেগুলো

ডানা মেলে হয়ে গেছে অন্ধ

অবুঝ মনটা শুধু চায় যে নিতে

তোমার চুলের মৃদু গন্ধ

তোমার এই মুখ খানি বুকে ধরে

জীবন মৃত্যুর মাঝে দুলছি

শোনো… জেল

থেকে আমি বলছি ।"
Latiful Islam Shibli,প্রিয় আকাশী,"“প্রিয় আকাশী, গতকাল ঠিক দুপুরে তোমার চিঠি পেয়েছি”

প্রিয় আকাশী, গতকাল ঠিক দুপুরে তোমার চিঠি পেয়েছি

ঠিকানা লেখনি,

ঠিকানা পেলে কোথায় তা লেখনি

ঠিকানা পেলে কোথায় লেখনি

আকাশী

ও আকাশী

সুদীর্ঘ প্রবাসের অর্ধেকটা

কাটিয়েছি বোহেমিয়ানদেরমতঘুরে ঘুরে

মাদ্রিদ থেকে হামবুর্গ;

নিউক্যাসল্ নেপোলি

বুখারেষ্ট মেসিডোনিয়া;

আকাশী

ওআকাশী

আমার আকাশী

ফ্রান্কফুটের বইমেলায় নতুন বইয়ের গন্ধে

মনে পড়েছে তোমায়

ফ্লোরেন্সে সিসটাইন চ্যাপেলের-

মিকেলাঞ্জেলোর মহান সৃষ্টির -’পিয়েতা’র সামনে দাঁড়িয়ে তোমাকে মনে পড়েছে

এথেন্সের কফিশপের

(প্রিয় আকাশী)

জমজমাট কবিতা পাঠের আসরে,

ভিয়েনার তারাজ্বলা রাত্রির আকাশের দিকে তাকিয়ে মনে পড়েছে তোমার প্রিয় কবিতা-

Under the wide and starry sky

dig my Grave and let me lie

glad did I live and gladly die

And I laid me down with a will

আকাশী,

প্রিয় আকাশী

প্যারিসের কনসার্টে যতবার মোৎসার্ট কিংবা বিতোভেন শুনেছি

ততবারই কেন যেন চিরদুখী পাগল ভ্যানগগকে মনে পড়েছে

তোমার প্রিয় গায়ক জিম মরিসনের শেষ দিনগুলো কেটেছে এই প্যারিসে,

ও প্যারিসে

প্রিয় আকাশী

বাইজেনটাইন সম্রাজ্ঞীর মত তোমাকে ঘিরে থাক পৃথিবীর সমস্ত সুখ

তুমি অনিন্দ্য সুন্দরী হয়ে ওঠো,

সুন্দর হোক

তুমি ভালো থেকো

ভালো থেকো

আকাশী,

প্রিয় আকাশী

আকাশী,

প্রিয় আকাশী

তুমি ভাল থেকো,

প্রিয় আকাশী……"
Latiful Islam Shibli,আমি আর এক ফাঁলি নিশ্পাপ চাঁদ,"এই শহরের কত শত অট্টালিকার ফা‍কে

আমার জানালা ভরে ছবি হয়ে দুলছে আকাশ

আমি আর এক ফাঁলি নিশ্পাপ চাঁদ

সারারাত কথা বলে হয়েছি উদাস, হয়েছি উদাস

এখনও রাত জেগে জানালায় মাথা রেখে

তুমিও কি দেখছ আকাশ আমারই মত

আমি আর এক ফালি নিশ্পাপ চাদ

সারারাত কথাবলে হয়েছি উদাস, হয়েছি উদাস

নির্জন এই রাতে ও চাঁদ প্রিয় চাঁদ

কিছু ঘুম দাওনা আনে আমার দু:চোখে

আমি আর এক ফালি নিশ্পাপ চাদ

সারারাত কথাবলে হয়েছি উদাস, হয়েছি উদাস।।"
Latiful Islam Shibli,এই শহরের কত শত অট্টালিকার ফাঁকে,"এই শহরের কত শত অট্টালিকার ফাঁকে

আমার জানালা ভরে ছবি হয়ে ঝুলছে আকাশ

আমি আর এক ফালি নিষ্পাপ চাঁদ

সারারাত কথা বলে হয়েছি উদাস

এখন রাত জেগে জানালায় মাথা রেখে

তুমিও কি দেখছো আকাশ আমারই মত

আমি আর এক ফালি নিষ্পাপ চাঁদ

সারারাত কথা বলে হয়েছি উদাস

নির্জন এই রাতে ও-চাঁদ প্রিয় চাঁদ

কিছু ঘুম দাও না এনে আমার দু’চোখে

আমি আর এক ফালি নিষ্পাপ চাঁদ

সারারাত কথা বলে হয়েছি উদাস"
Latiful Islam Shibli,শেষ ঠিকানা,"তোমার আঁচল জুড়ে আমার সুবর্ণ রৌদ্রদিন

সাজালে আমায় তুমি অমলিন

কুয়াশার চাদরে জড়িয়ে

রয়েছো নীলিমা ছাড়িয়ে

তোমার চোখে আমার শেষ ঠিকানা

তুমি আমার পথের প্রথম ও শেষ সীমানা।

জীবনের প্রতি সূর্যোদয়ে ভালোবাসা পূর্নতায়

রেখেছো আমায় তুমি হৃদয়ে

উদাসী বাঁশির মত নীরবে বুকের ক্ষত

তোমার চোখে আমার শেষ ঠিকানা

তুমি আমার পথের প্রথম ও শেষ সীমানা।

পথ দেখানো ধ্রুবতারা ডাকো আমায় আত্মহারা

তোমার চোখে আমার শেষ ঠিকানা

তুমি আমার পথের প্রথম ও শেষ সীমানা।"
Latiful Islam Shibli,মধ্যরাতের ডাকপিয়ন,"একা একা দাঁড়িয়ে থেকো স্বপ্নের বেলকনিতে

দুষ্টু বালকের মত হেসে খেলে রাত ঘুমালে

জ্বলে জ্বলে যখন ক্লান্ত হবে

রাজপথে নিঃসঙ্গ নিওন

তখন তোমার কাছে আনবে চিঠি

মধ্যরাতের ডাকপিয়ন।।

শেষ ট্রেনের হুইসেল যখন অতিতে হারিয়ে যায়

আমার গল্প মৌনতায় নিরব ভাষা পায়

তোমার খোলাচুলে খেলবে জোনাকিরা আঁধার ভেবে

আমার সৃষ্টি তোমাকে আপন করে নেবে

মধ্যরাতের ডাকপিয়ন।।

কবরের বুনোঝোপে যখন বাতাস

চুপচাপ দাঁড়িয়ে রবে নিশাচর পাখিদের কান্নায়

স্মৃতি সুখতারা হবে

হারানো পৃথিবীর হারানো সুরে

নীলাভ মিলনমেলা

তোমার কাছে আনবে চিঠি

মধ্যরাতের ডাকপিয়ন।।

মধ্যরাতের ডাকপিয়ন।।

একা একা দাঁড়িয়ে থেকো স্বপ্নের বেলকনিতে

দুষ্টু বালকের মত হেসে খেলে রাত ঘুমালে

জ্বলে জ্বলে যখন ক্লান্ত হবে

রাজপথে নিঃসঙ্গ নিরব

তখন তোমার কাছে আনবে চিঠি

মধ্যরাতের ডাকপিয়ন।।"
Latiful Islam Shibli,সুখেরই পৃথিবী সুখেরই অভিনয়,"সুখেরই পৃথিবী

সুখেরই অভিনয়

যত আড়ালে রাখো

আসলে কেউ সুখী নয় ।।

নিজ ভুবনে চির দুখী

আসলে কেউ সুখী নয় ।।

সুখেরই পৃথিবী সুখেরই অভিনয়

যত আড়ালে রাখো আসলে কেউ সুখী নয় ।

তোমার দরজার ওপাশে একজন

ভাবছ সে সুখী মিথ্যে আয়োজন

নিজ ভুবনে চির দুখী

আসলে কেউ সুখী নয়

সুখেরই পৃথিবী সুখেরই অভিনয়

যত আড়ালে রাখো আসলে কেউ সুখী নয় ।

আশা দুরাশায় দুলছে কেনো মন

সুখের চাদরে জড়ানো প্রিয়জন

নিজ ভুবনে চির দুখী

আসলে কেউ সুখী নয়

সুখেরই পৃথিবী

সুখেরই অভিনয়

যত আড়ালে রাখো

আসলে কেউ সুখী নয় ।।

নিজ ভুবনে চির দুখী

আসলে কেউ সুখী নয় ।।

সুখেরই পৃথিবী সুখেরই অভিনয়

যত আড়ালে রাখো আসলে কেউ সুখী নয় ।

তোমার দরজার ওপাশে একজন

ভাবছ সে সুখী মিথ্যে আয়োজন

নিজ ভুবনে চির দুখী

আসলে কেউ সুখী নয়

সুখেরই পৃথিবী সুখেরই অভিনয়

যত আড়ালে রাখো আসলে কেউ সুখী নয় ।

আশা দুরাশায় দুলছে কেনো মন

সুখের চাদরে জড়ানো প্রিয়জন

নিজ ভুবনে চির দুখী

আসলে কেউ সুখী নয়

সুখেরই পৃথিবী সুখেরই অভিনয়

যত আড়ালে রাখো আসলে কেউ সুখী নয় ।"
Latiful Islam Shibli,কতটা কাঙ্গাল আমি,"কতটা কাঙাল হয়ে থাকি

বুঝবেনা কখনও

কতটা ঝড় বুকে তুলে রাখি

বুঝবেনা কখনও

শীতার্ত আমার বড় বেশি প্রয়োজন শুধু তোমার রোদেলা দুপুর আর একান্ত একাকী তোমায়

কতটা কাঙাল হয়ে থাকি

বুঝবেনা কখনও

কতটা ঝড় বুকে তুলে রাখি

বুঝবেনা কখনও

শীতার্ত আমার বড় বেশি প্রয়োজন শুধু তোমার রোদেলা দুপুর আর একান্ত একাকী তোমায়

লোরকার কবিতায় কখনও তোমার মুখ

সেজানের ছবিতে কখনও তোমার মুখ

সূর্যের বাম পাশে কখনও তোমার মুখ

পতাকার ডান পাশে কখনও তোমার মুখ

ফসলের কচি বুকে কখনও তোমার মুখ

অগোছালো ডায়েরিতে কখনও তোমার মুখ

ভেঙ্গে যাওয়া মিছিলে কখনও তোমার মুখ

বিকেলের শেষ রঙ এ কখনও তোমার মুখ

কতটা কাঙাল হয়ে থাকি

বুঝবেনা

কতটা ঝড় বুকে তুলে রাখি

বুঝবেনা কখনও

শীতার্ত আমার বড় বেশি প্রয়োজন শুধু তোমার রোদেলা দুপুর আর একান্ত একাকী তোমায়"
Latiful Islam Shibli,জঙ্গলে ভালবাসা,"বুনো অর্কিড হৃদয় তোমার

আদিম হিস্রতায় মেতে ওঠে

যখন আমার সবুজ আঁধার শুধু তোমাকে ছুঁয়ে ছুঁয়ে

জঙ্গলে ভালবাসা…

জঙ্গলে ভালবাসা…

সভ্যতার খোলস ছেড়ে গুহামানবী আর মনবের মত

চেতনায় দাবানল জ্বালিয়ে রেখে

জঙ্গলে ভালবাসা…

চিত্রা হরিণের মত ছুটছো তুমি ছুটছি আমি বুনো উন্মাদনায়

সাপের চোখের মত চাওয়া পাওয়া

জঙ্গলে ভালবাসা…

জঙ্গলে ভালবাসা…

আলিঙ্গনে বিভোর বাসুকিলতা

হলুদ মুগ্ধতায়

শান্তস্বরবরে সচ্ছ জলে

জঙ্গলে ভালবাসা…

জোনাকির মালাতে সাজাবো তোমায়

আঁধারে ভেজা শাড়ীতে জড়াবো

শিকারির বুকচেরা চিৎকারে

জানিয়ে যাবে কুর্নিশ

জঙ্গলে ভালবাসা…

জঙ্গলে ভালবাসা…

বুনো অর্কিড হৃদয় তোমার

আদিম হিস্রতায় মেতে ওঠে

যখন আমার সবুজ আঁধার শুধু তোমাকে ছুঁয়ে ছুঁয়ে

জঙ্গলে ভালবাসা…"
Latiful Islam Shibli,মান্নান মিয়ার তিতাস মলম,"প্রতি রোববারে তেবারিয়ার হাটে

তেবারিয়ার হাটে তেঁতুলতলায়

২৫ বছর ধরে এক জায়গায় বসে

হৃদয়ের ক্ষত আছে যার যত

মালিশ ঢেকে দেয় রক্তক্ষরণ

দিয়ে গেছে উপশম সারাটা জীবন

মন্নান মিঞার তিতাস মলম।

প্রতি রোববারে তেবারিয়ার হাটে

তেবারিয়ার হাটে তেঁতুলতলায়

২৫ বছর ধরে এক জায়গায় বসে

হৃদয়ের ক্ষত আছে যার জত

মালিশ ঢেকে দেয় রক্তক্ষরণ

দিয়ে গেছে উপশম সারাটা জীবন

মন্নান মিঞার তিতাস মলম।

তিতাসের বুকে জন্ম যে তার

নাম দিয়েছে তাই তিতাস

দুটাকা মূল্যের এই মহা ঔষধ

হৃদয়ের ক্ষত সব করে বিনাশ।

মন্নান মিঞার তিতাস মলম।

পাশে থেকে যদি কেও পেতে চাও মুক্তি

মেনে নাও লোকটার এই মহা যুক্তি

পোড়া বুকে আর পোড় খাওয়া মনে

তেবারিয়ার হাটে এসো সব জনে জনে

মন্নান মিঞার তিতাস মলম।

গোপন ফর্মুলা আছে একটা

দেশীয় লতাপাতা আর নির্যাস

স্বপ্নে পাওয়া কোনো ঔষধ নয়

উত্তরাধিকার সূত্রেও নয়

মন্নান মিঞার তিতাস মলম।

প্রতি রোববারে তেবারিয়ার হাটে

তেবারিয়ার হাটে তেঁতুলতলায়

২৫ বছর ধরে এক জায়গায় বসে হৃদয়ের ক্ষত আছে যার যত

মালিশ ঢেকে দেয় রক্তক্ষরণ

দিয়ে গেছে উপশম সারাটা জীবন

মন্নান মিঞার তিতাস মলম।"
