Writer,Title,Song
Mohammad Rofikuzzaman,আমাদের দেশটা স্বপ্নপুরী,"আমাদের দেশটা স্বপ্নপুরী

সাথী মোদের ফুলপরী

ফুলপরী লাল পরী লাল পরী নীল পরী

সবার সাথে ভাব করি।।

এইখানে মিথ্যে কথা কেউ বলেনা

এইখানে অসৎ পথে কেউ চলেনা

পড়ার সময় লেখা পড়া

কাজের সময় কাজ করা।

খেলার সময় হলে খেলা করি

আমাদের দেশটা স্বপ্নপুরী।

এখানে মন্দ হতে কেউ পারে না

এখানে হিংসা কভু কেউ করে না।

নেই কোন দুঃখ অপমান

ছোট বড় সবাই সমান

ভালবাসা দিয়ে জীবন গড়ি।

আমাদের দেশটা স্বপ্নপুরী

সাথী মোদের ফুলপরী

ফুলপরী লাল পরী লাল পরী নীল পরী

সবার সাথে ভাব করি।।"
Mohammad Rofikuzzaman,বন্ধু হতে চেয়ে তোমার,"বন্ধু হতে চেয়ে তোমার

শত্রু বলে গন্য হলাম

তবু একটা কিছু হয়েছি যে

তাতেই আমি ধন্য হলাম

না হয় ভেজালে না একটু হাসি বৃষ্টিতে

আমায় দেখে জ্বাললে আগুন ঐ দৃষ্টিতে

তবু অন্য হাজার জনের মাঝেই

আমি অনন্য হলাম

শত্রু বলে গন্য হলাম

তোমার অনুরাগে নইবা হলাম ছন্দময়

বিরূপ মনের ভাবনা হলাম সে-ও মন্দ নয়

আমি বৈরী হলেও দোষ কি বলো

সে তোমার জন্য হলাম"
Mohammad Rofikuzzaman,আজ ফিরে না গেলেই কি নয়,"আজ ফিরে না গেলেই কি নয়

সন্ধ্যা নামুক না জোনাকি জ্বলুক না

নির্জনে বসি আরো কিছুটা সময়।।

ঘাসের আঙিনায় আধো শোয়া

তোমার আমার মুখ জোছনা ধোয়া

এ যেন নতুন চোখে তোমাকে চাওয়া

এ যেন নতুন করে তোমাকে পাওয়া

এ যেন নতুন পরিচয়।।

এমন রুপালী রাত নাই হোক ভোর

শিশির ছুঁয়ে যাক উষ্ণ অধর

এ যেন জেগে জেগে স্বপ্ন দেখা

এ যেন নীরব কোন কাব্য লেখা

এ যেন সুখের অনুনয়।।"
Mohammad Rofikuzzaman,আকাশের সব তারা ঝরে যাবে,"আকাশের সব তারা ঝরে যাবে

আমার চোখের তারা ঝরবে না

তোমাকে দেখার সাধ মরবে না গো

তোমাকে দেখার সাধ মরবে না।।

একটি জনম নয়, হাজারও জনম

তোমাকে দেখি যদি সেও বড় কম

ও সেও বড় কম

একে একে সব পাওয়া হয়তোবা ফুরাবে

আমার এ মন তবু ভরবে না।।

মরণ যতই হোক অথৈ আঁধার

পারবে না ঢেকে দিতে এই অধিকার গো

এই অধিকার

একে একে সব আলো হয়তোবা হারাবে

চোখের পলক তবু পড়বে না।"
Mohammad Rofikuzzaman,সবুজের বুকে লাল সূর্যটা ঝলমল,"সবুজের বুকে লাল সূর্যটা ঝলমল

উচ্ছল প্রাণের বন্যা

আমার সোনার দেশ রূপালী নদীর দেশ

সাগর সোহাগী রাজকন্যা।।

প্রকৃতির লীলায়িত ছন্দে

বিমোহন রূপে রসে গন্ধে।

মনি মুক্তার দেশ সোনালী ধানের দেশ।

পৃথিবীর ইতিহাসে ধন্যা।।

দুর্জয় মনোভাব কর্মে

সত্য ন্যায়ের মহা ধর্মে।

গরবী মনের দেশ সূর্য প্রাণের দেশ।

পৃথিবীর রূপে সে অনন্যা।।"
Mohammad Rofikuzzaman,সবাই বলে যত সর্বনাশের মুল,"সবাই বলে যত সর্বনাশের মুল

সে নাকি আমারই এই ভ্রমর কাল চুল।।

সে চুলে তুললে বাতাস ঢেউ

পারে না সইতে বুঝি কেউ।

তখনই সাধ নাকি হয়।

করতে আবার ভালবাসার ভুল।।

সে চুলে বন্দি গহীন রাত

সবার তাই স্বপ্ন দেখার সাধ।

বুঝি না তাই কী হারাই।

সেই আধারে সবার মনের ফুল।।"
Mohammad Rofikuzzaman,সেই রেল লাইনের ধারে মেঠো পথটার পাড়ে দাড়িয়ে,"সেই রেল লাইনের ধারে মেঠো পথটার পাড়ে দাড়িয়ে

এক মধ্যবয়সী নারী এখনো রয়েছে হাত বাড়িয়ে

খোকা ফিরবে,ঘরে ফিরবে

কবে ফিরবে,নাকি ফিরবে না ।

দৃষ্টি থেকে তার বৃষ্টি গেছে কবে শুকিয়ে

সে তো অশ্রু মুছেনা আর গোপনে আঁচলে মুখ লুকিয়ে

শুধু শূণ্যে চেয়ে থাকে যেন আকাশের সীমা ছাড়িয়ে

খোকা ফিরবে,ঘরে ফিরবে

কবে ফিরবে,নাকি ফিরবে না ।

দস্যি ছেলে সেই যুদ্ধে গেল ফিরলো না আর

আজো শূণ্য হৃদয়ে তার গুমড়ে গুমড়ে যায় হাহাকার

খোকা আসবে,ঘরে আসবে যেন মরণের সীমা ছাড়িয়ে

খোকা ফিরবে,ঘরে ফিরবে

কবে ফিরবে,নাকি ফিরবে না ।"
Mohammad Rofikuzzaman,কালো রাজপথ যেন মনে হয় হাজার হাজার পলাশ হয়ে চেয়ে রয়,"কালো রাজপথ যেন মনে হয়

হাজার হাজার পলাশ হয়ে চেয়ে রয়।।

সে কোন যাদুকর পথের উপর ফূটিয়েছে রক্ত পলাশ__

বুকের রুধিরে পাষাণ ঘিরে রেখে গেছে ইতিহাস,

রেখে গেছে দুখিনী মায়ের পরিচয়।।

মায়ের দুচোখে সে কোন পলকে বয়ে গেছে অশ্রুনদী__

সে নদী এসে মিশেছে শেষে রক্ত পলাশ অবধি,

রেখে গেছে হারানো প্রাণের বিনিময়।।"
Mohammad Rofikuzzaman,বধু তোমার আমার এই যে পিরীতি,"বধু তোমার আমার এই যে পিরীতি

বোঝাবো বলো কি দিয়া ।।

মোরা এক তনু হতে জনম নিয়াছি ।।

দোহে দুই রূপ নিয়া

বোঝাবো বলো কি দিয়া

আমি বোঝাবো বলো কি দিয়া

তোমার পরাণে পরাণ রাখিয়া,

তোমার আঁখিতে আঁখি ।।

নিজেরে ডাকিতে বারে বারে বধু, ।।

আমি তোমারেই শুধু ডাকি

আমি আপন মরমে চোখ মেলে দেখি

তুমি আমার হিয়া

বধু তুমি আমার হিয়া"
Mohammad Rofikuzzaman,আমার সকল চাওয়া তোমারই কাছে,"আমার সকল চাওয়া তোমারই কাছে

তোমারই কাছে আমি চাই

নয়নে নয়নে তুমি,দেহ মন প্রানে তুমি

তুমি ছাড়া কিছু নাই

আমার সকল চাওয়া তোমারই কাছে

তোমারই কাছে আমি চাই

বরষা না হলে ফুল ফোটে না যেমন

তেমনি তোমাতে ছাড়া বৃথা এ জীবন

অন্তরে অন্তর তুমি অংগের বাসর তুমি ।।

তোমারই জরায়ে রাখি তাই

নয়নে নয়নে তুমি,দেহ মন প্রানে তুমি

তুমি ছাড়া কিছু নাই

আমার সকল চাওয়া তোমারই কাছে

তোমারই কাছে আমি চাই

ভালোবেসে পোড়া বুক দাও ভরে দাও

তোমারই বাসনা দিয়ে আমাকে সাজাও

সুখেরও কাজল তুমি, দুখে আখি জল তুমি

নিজেকে তোমারই মাঝে পাই

নয়নে নয়নে তুমি,দেহ মন প্রানে তুমি

তুমি ছাড়া কিছু নাই

আমার সকল চাওয়া তোমারই কাছে

তোমারই কাছে আমি চাই"
Mohammad Rofikuzzaman,আমার থাকতে পরান,"আমার থাকতে পরান

আর কি দেখা

হবে রে তার সনে

সে রূপ কি আর

দেখবো না নয়নে।।

স্রোতে ভাসা শেওলা যেমন

কপাল দোষে হলাম তেমন রে ।।

আমার সুখের বসত

ভাঙলো কী কারণে।

সে রূপ কি আর

দেখবো না নয়নে।।

আমার থাকতে পরান

আর কি দেখা

হবে রে তার সনে !

ছিল আমার সাধের কুঞ্জবন

কপোত কপোতী হয়ে খেলিতাম দুজন ।।

সবই পুড়ে হলো রে ছাই

সেই সুখের আর আশা তো নাই রে ।।

এখন মরন যেন হয় রে তার চরণে।

মরন যেন হয় রে তার চরণে।

আমার থাকতে পরান

আর কি দেখা

হবে রে তার সনে !

সে রূপ কি আর

দেখবো না নয়নে।।"
Mohammad Rofikuzzaman,আমি চাঁদকে বলেছি আজ রাতে,"আমি চাঁদকে বলেছি আজ রাতে জ্যোছনা লুকাতে

তুমি ভয় পেয়ো না ভয় পেয়ো না।

বৃষ্টিকে বলেছি ডেকে

তোমার পায়ের ধ্বনি রাখতে ঢেকে।

আধারকে বলেছি সঙ্গী হতে।

তোমার নিবির কালো চুলের সাথে।।

লজ্জা কী এখনও তোমার

হাজার চোখের কাঁটা বিধবে না আর।

সুখের এ আগুনে একটু শুধু।

আমায় পোড়াও তুমি নিজের হাতে।।"
